survey version standard shift  PS1-g PS1-r PS1-i PS1-z 
PS1 PS1 sdssj121405 0 17.7664 18.2224 18.601 18.8887
PS1 PS1 sdssj121405 0 17.7668 18.2204 18.5976 18.8846
PS1 PS1 sdssj121405 0 17.7657 18.2206 18.5986 18.8859
PS1 PS1 sdssj121405 0 17.7637 18.2189 18.5972 18.8847
PS1 PS1 sdssj121405 0 17.7688 18.221 18.5978 18.8849
PS1 PS1 sdssj121405 0 17.765 18.22 18.5983 18.886
PS1 PS1 sdssj121405 0 17.7687 18.2239 18.6023 18.8902
PS1 PS1 sdssj121405 0 17.7671 18.2201 18.5972 18.8842
PS1 PS1 sdssj121405 0 17.7664 18.2213 18.5998 18.8878
PS1 PS1 sdssj121405 0 17.7638 18.2191 18.5975 18.8851
PS1 PS1 sdssj121405 0 17.7663 18.2221 18.6008 18.8886
PS1 PS1 sdssj121405 0 17.77 18.2236 18.6014 18.889
PS1 PS1 sdssj121405 0 17.766 18.2221 18.6005 18.8881
PS1 PS1 sdssj121405 0 17.7659 18.2206 18.5992 18.8875
PS1 PS1 sdssj121405 0 17.767 18.2221 18.6005 18.8883
PS1 PS1 sdssj121405 0 17.7677 18.2207 18.598 18.8853
PS1 PS1 sdssj121405 0 17.767 18.2225 18.6009 18.8883
PS1 PS1 sdssj121405 0 17.7674 18.2202 18.5972 18.8844
PS1 PS1 sdssj121405 0 17.767 18.2223 18.6007 18.8884
PS1 PS1 sdssj121405 0 17.7686 18.2225 18.6003 18.8876
PS1 PS1 sdssj121405 0 17.7675 18.2216 18.5995 18.8871
PS1 PS1 sdssj121405 0 17.7674 18.2222 18.6 18.8874
PS1 PS1 sdssj121405 0 17.7663 18.2206 18.598 18.8848
PS1 PS1 sdssj121405 0 17.7671 18.2215 18.5993 18.8868
PS1 PS1 sdssj121405 0 17.7667 18.2218 18.6006 18.889
PS1 PS1 sdssj121405 0 17.7658 18.2213 18.6 18.888
PS1 PS1 sdssj121405 0 17.764 18.2193 18.5981 18.8864
PS1 PS1 sdssj121405 0 17.7672 18.2211 18.5994 18.8873
PS1 PS1 sdssj121405 0 17.7673 18.2206 18.5972 18.8835
PS1 PS1 sdssj121405 0 17.7703 18.2241 18.6009 18.8873
PS1 PS1 sdssj121405 0 17.7658 18.2204 18.599 18.8873
PS1 PS1 sdssj121405 0 17.7681 18.2226 18.6005 18.8879
PS1 PS1 sdssj121405 0 17.7686 18.2218 18.5991 18.8863
PS1 PS1 sdssj121405 0 17.769 18.2226 18.6001 18.8875
PS1 PS1 sdssj121405 0 17.7669 18.2205 18.5983 18.8859
PS1 PS1 sdssj121405 0 17.7673 18.2223 18.601 18.889
PS1 PS1 sdssj121405 0 17.766 18.2208 18.5992 18.8871
PS1 PS1 sdssj121405 0 17.7647 18.2197 18.598 18.8859
PS1 PS1 sdssj130234 0 17.0452 17.4987 17.8736 18.1567
PS1 PS1 sdssj130234 0 17.0456 17.4977 17.8716 18.154
PS1 PS1 sdssj130234 0 17.0463 17.4974 17.8701 18.1518
PS1 PS1 sdssj130234 0 17.0469 17.4986 17.8716 18.1534
PS1 PS1 sdssj130234 0 17.0447 17.4971 17.8721 18.1556
PS1 PS1 sdssj130234 0 17.0466 17.4991 17.874 18.1576
PS1 PS1 sdssj130234 0 17.0455 17.4981 17.873 18.1565
PS1 PS1 sdssj130234 0 17.0468 17.4988 17.8726 18.155
PS1 PS1 sdssj130234 0 17.0457 17.4978 17.8716 18.154
PS1 PS1 sdssj130234 0 17.0452 17.4977 17.8724 18.1556
PS1 PS1 sdssj130234 0 17.0465 17.4984 17.8721 18.1546
PS1 PS1 sdssj130234 0 17.0464 17.4985 17.8729 18.156
PS1 PS1 sdssj130234 0 17.045 17.4973 17.8723 18.1559
PS1 PS1 sdssj130234 0 17.0466 17.4984 17.8724 18.1552
PS1 PS1 sdssj130234 0 17.0458 17.498 17.8726 18.1557
PS1 PS1 sdssj130234 0 17.0448 17.4975 17.8727 18.1563
PS1 PS1 sdssj130234 0 17.0445 17.4975 17.8726 18.1561
PS1 PS1 sdssj130234 0 17.0455 17.4974 17.8715 18.1543
PS1 PS1 sdssj130234 0 17.0451 17.4983 17.8732 18.1566
PS1 PS1 sdssj130234 0 17.0449 17.4973 17.8724 18.1562
PS1 PS1 sdssj130234 0 17.0453 17.4979 17.873 18.1567
PS1 PS1 sdssj130234 0 17.0468 17.4993 17.873 18.1552
PS1 PS1 sdssj130234 0 17.0462 17.4986 17.8729 18.1556
PS1 PS1 sdssj130234 0 17.0447 17.4977 17.8732 18.1571
PS1 PS1 sdssj130234 0 17.0477 17.5003 17.8737 18.1555
PS1 PS1 sdssj130234 0 17.0471 17.4989 17.8727 18.1552
PS1 PS1 sdssj130234 0 17.0467 17.5 17.8749 18.1581
PS1 PS1 sdssj130234 0 17.0457 17.498 17.8727 18.1559
PS1 PS1 sdssj130234 0 17.0455 17.4976 17.8727 18.1563
PS1 PS1 sdssj130234 0 17.046 17.499 17.8739 18.1572
PS1 PS1 sdssj130234 0 17.0475 17.4995 17.8741 18.1575
PS1 PS1 sdssj130234 0 17.0466 17.4998 17.8747 18.158
PS1 PS1 sdssj130234 0 17.0474 17.4999 17.8743 18.1573
PS1 PS1 sdssj130234 0 17.046 17.4984 17.8727 18.1556
PS1 PS1 sdssj130234 0 17.0451 17.4978 17.8727 18.1561
PS1 PS1 sdssj130234 0 17.0474 17.4997 17.8743 18.1574
PS1 PS1 sdssj130234 0 17.0452 17.4974 17.8712 18.1536
PS1 PS1 sdssj130234 0 17.0446 17.4966 17.8705 18.1531
PS1 PS1 sdssj130234 0 17.046 17.498 17.8721 18.1548
PS1 PS1 sdssj130234 0 17.0448 17.4977 17.873 18.1567
PS1 PS1 sdssj130234 0 17.0459 17.4982 17.8723 18.155
PS1 PS1 sdssj130234 0 17.046 17.4982 17.8724 18.1553
PS1 PS1 sdssj130234 0 17.0457 17.4982 17.8732 18.1567
PS1 PS1 sdssj130234 0 17.0453 17.4981 17.8731 18.1564
PS1 PS1 sdssj130234 0 17.0456 17.4976 17.8708 18.1525
PS1 PS1 sdssj130234 0 17.045 17.4973 17.8718 18.1549
PS1 PS1 sdssj130234 0 17.0452 17.4969 17.8712 18.1542
PS1 PS1 sdssj130234 0 17.0447 17.4974 17.872 18.1552
PS1 PS1 sdssj130234 0 17.0457 17.4983 17.8733 18.1567
PS1 PS1 sdssj130234 0 17.0452 17.498 17.8726 18.1556
PS1 PS1 sdssj130234 0 17.0456 17.4976 17.8722 18.1554
PS1 PS1 sdssj130234 0 17.0464 17.4983 17.8724 18.1552
PS1 PS1 sdssj130234 0 17.0444 17.4959 17.8693 18.1513
PS1 PS1 sdssj130234 0 17.0458 17.4989 17.8739 18.1574
PS1 PS1 sdssj130234 0 17.0458 17.4979 17.8722 18.155
PS1 PS1 sdssj130234 0 17.0464 17.4987 17.8729 18.1558
PS1 PS1 sdssj130234 0 17.045 17.4971 17.8718 18.1551
PS1 PS1 sdssj130234 0 17.0457 17.4978 17.8719 18.1547
PS1 PS1 sdssj130234 0 17.0469 17.4989 17.8725 18.1547
PS1 PS1 sdssj130234 0 17.0462 17.4988 17.8729 18.1555
PS1 PS1 sdssj130234 0 17.0453 17.4977 17.8719 18.1545
PS1 PS1 sdssj130234 0 17.047 17.4991 17.8736 18.1567
PS1 PS1 sdssj130234 0 17.0442 17.4966 17.872 18.1559
PS1 PS1 sdssj130234 0 17.0465 17.5 17.8755 18.1594
PS1 PS1 sdssj130234 0 17.0483 17.5004 17.8745 18.1571
PS1 PS1 sdssj130234 0 17.0468 17.4994 17.8726 18.1542
PS1 PS1 sdssj130234 0 17.0467 17.4992 17.8733 18.1558
PS1 PS1 sdssj130234 0 17.0465 17.4989 17.8731 18.1558
PS1 PS1 sdssj130234 0 17.0473 17.4998 17.8734 18.1555
PS1 PS1 sdssj130234 0 17.0449 17.4979 17.8731 18.1567
PS1 PS1 sdssj130234 0 17.0466 17.4986 17.8724 18.1549
PS1 PS1 sdssj130234 0 17.0446 17.4964 17.8709 18.154
PS1 PS1 sdssj130234 0 17.0466 17.4997 17.8747 18.158
PS1 PS1 sdssj130234 0 17.0453 17.4972 17.8711 18.1538
PS1 PS1 sdssj130234 0 17.0466 17.4998 17.8745 18.1575
PS1 PS1 sdssj130234 0 17.0458 17.498 17.8721 18.1548
PS1 PS1 sdssj130234 0 17.0461 17.4983 17.8724 18.155
PS1 PS1 sdssj130234 0 17.046 17.4979 17.872 18.1547
PS1 PS1 sdssj130234 0 17.046 17.4991 17.8741 18.1575
PS1 PS1 sdssj130234 0 17.0472 17.4993 17.873 18.1554
PS1 PS1 sdssj130234 0 17.0449 17.4973 17.8721 18.1556
PS1 PS1 sdssj130234 0 17.0474 17.4997 17.8734 18.1556
PS1 PS1 sdssj130234 0 17.0472 17.4992 17.8732 18.1559
PS1 PS1 sdssj130234 0 17.0456 17.4983 17.8725 18.1552
PS1 PS1 sdssj130234 0 17.0441 17.4958 17.8701 18.153
PS1 PS1 sdssj130234 0 17.0448 17.4973 17.8714 18.154
PS1 PS1 sdssj130234 0 17.0467 17.4985 17.873 18.1562
PS1 PS1 sdssj130234 0 17.0452 17.4976 17.8716 18.1542
PS1 PS1 sdssj130234 0 17.0455 17.4973 17.8713 18.1539
PS1 PS1 sdssj130234 0 17.0467 17.4994 17.8734 18.1559
PS1 PS1 sdssj130234 0 17.0463 17.4991 17.8738 18.1569
PS1 PS1 sdssj130234 0 17.046 17.4979 17.8718 18.1543
PS1 PS1 sdssj130234 0 17.0462 17.4989 17.8732 18.156
PS1 PS1 sdssj130234 0 17.0432 17.495 17.8694 18.1524
PS1 PS1 sdssj130234 0 17.0472 17.4985 17.8722 18.1549
PS1 PS1 sdssj130234 0 17.0445 17.4966 17.8709 18.1538
PS1 PS1 sdssj130234 0 17.0472 17.4995 17.8733 18.1556
PS1 PS1 sdssj130234 0 17.0462 17.4988 17.8728 18.1553
PS1 PS1 sdssj130234 0 17.0466 17.4983 17.8716 18.1536
PS1 PS1 sdssj130234 0 17.0446 17.4968 17.871 18.1538
PS1 PS1 sdssj131445 0 19.1077 19.5511 19.9174 20.194
PS1 PS1 sdssj131445 0 19.1167 19.5607 19.925 20.1993
PS1 PS1 sdssj131445 0 19.1168 19.5616 19.9292 20.2068
PS1 PS1 sdssj131445 0 19.1048 19.5462 19.9113 20.1871
PS1 PS1 sdssj131445 0 19.1081 19.5555 19.9257 20.2053
PS1 PS1 sdssj131445 0 19.1114 19.5576 19.9251 20.2022
PS1 PS1 sdssj131445 0 19.1123 19.5578 19.9237 20.1993
PS1 PS1 sdssj131445 0 19.1083 19.5558 19.925 20.2035
PS1 PS1 sdssj131445 0 19.1017 19.5494 19.9185 20.1969
PS1 PS1 sdssj131445 0 19.1079 19.5534 19.9204 20.1974
PS1 PS1 sdssj131445 0 19.1116 19.5586 19.9275 20.2058
PS1 PS1 sdssj131445 0 19.1117 19.5594 19.9284 20.2065
PS1 PS1 sdssj131445 0 19.1034 19.5546 19.9269 20.2077
PS1 PS1 sdssj131445 0 19.1117 19.5577 19.9239 20.1997
PS1 PS1 sdssj131445 0 19.1086 19.5531 19.9221 20.2013
PS1 PS1 sdssj131445 0 19.1099 19.5571 19.9255 20.2032
PS1 PS1 sdssj131445 0 19.1072 19.5533 19.9225 20.2012
PS1 PS1 sdssj131445 0 19.1105 19.5516 19.9159 20.191
PS1 PS1 sdssj131445 0 19.1134 19.5572 19.9236 20.2002
PS1 PS1 sdssj131445 0 19.1095 19.5558 19.9236 20.2009
PS1 PS1 sdssj131445 0 19.1077 19.5516 19.9193 20.1973
PS1 PS1 sdssj131445 0 19.1099 19.558 19.9254 20.2019
PS1 PS1 sdssj131445 0 19.1042 19.552 19.9224 20.2021
PS1 PS1 sdssj131445 0 19.1122 19.5599 19.9288 20.2069
PS1 PS1 sdssj131445 0 19.1075 19.5519 19.9177 20.1933
PS1 PS1 sdssj131445 0 19.1109 19.5557 19.9225 20.1991
PS1 PS1 sdssj131445 0 19.1125 19.5576 19.924 20.2001
PS1 PS1 sdssj131445 0 19.1134 19.5577 19.9211 20.1945
PS1 PS1 sdssj131445 0 19.1138 19.5584 19.9237 20.1989
PS1 PS1 sdssj131445 0 19.1101 19.5553 19.9235 20.2017
PS1 PS1 sdssj131445 0 19.1095 19.5586 19.9286 20.2074
PS1 PS1 sdssj131445 0 19.1122 19.5573 19.9249 20.2023
PS1 PS1 sdssj131445 0 19.1135 19.5596 19.9277 20.2056
PS1 PS1 sdssj131445 0 19.107 19.5519 19.92 20.1979
PS1 PS1 sdssj131445 0 19.1107 19.5571 19.9255 20.2036
PS1 PS1 sdssj131445 0 19.1073 19.5567 19.9265 20.205
PS1 PS1 sdssj131445 0 19.1113 19.5564 19.9222 20.1978
PS1 PS1 sdssj131445 0 19.1119 19.5572 19.9232 20.1991
PS1 PS1 sdssj131445 0 19.1103 19.559 19.9277 20.2053
PS1 PS1 sdssj131445 0 19.1053 19.5487 19.9147 20.1911
PS1 PS1 sdssj131445 0 19.113 19.5601 19.9282 20.2056
PS1 PS1 sdssj131445 0 19.1096 19.556 19.9241 20.2016
PS1 PS1 sdssj131445 0 19.1096 19.5563 19.9256 20.2044
PS1 PS1 sdssj131445 0 19.1123 19.559 19.9274 20.2053
PS1 PS1 sdssj131445 0 19.1119 19.558 19.9246 20.2009
PS1 PS1 sdssj131445 0 19.11 19.5552 19.9234 20.2015
PS1 PS1 sdssj131445 0 19.1123 19.5598 19.9294 20.2082
PS1 PS1 sdssj131445 0 19.109 19.5562 19.9231 20.1994
PS1 PS1 sdssj131445 0 19.1051 19.5512 19.9198 20.1979
PS1 PS1 sdssj131445 0 19.107 19.5534 19.9207 20.1975
PS1 PS1 sdssj131445 0 19.1126 19.5587 19.9274 20.2058
PS1 PS1 sdssj131445 0 19.1139 19.5586 19.9252 20.2017
PS1 PS1 sdssj131445 0 19.1091 19.555 19.9225 20.1997
PS1 PS1 sdssj131445 0 19.1133 19.5581 19.9253 20.2024
PS1 PS1 sdssj131445 0 19.1117 19.5581 19.9247 20.2009
PS1 PS1 sdssj131445 0 19.1126 19.5569 19.9233 20.1997
PS1 PS1 sdssj131445 0 19.1117 19.5594 19.9278 20.2054
PS1 PS1 sdssj131445 0 19.1073 19.5535 19.9202 20.1963
PS1 PS1 sdssj131445 0 19.1115 19.5605 19.9294 20.2073
PS1 PS1 sdssj131445 0 19.1127 19.5597 19.9281 20.206
PS1 PS1 sdssj131445 0 19.1044 19.5483 19.915 20.1919
PS1 PS1 sdssj131445 0 19.1039 19.55 19.918 20.1957
PS1 PS1 sdssj131445 0 19.1148 19.5621 19.9312 20.2096
PS1 PS1 sdssj131445 0 19.1076 19.5537 19.9214 20.1987
PS1 PS1 sdssj131445 0 19.1079 19.5542 19.9235 20.2024
PS1 PS1 sdssj131445 0 19.1107 19.5572 19.9251 20.2025
PS1 PS1 sdssj131445 0 19.1122 19.5543 19.9195 20.1952
PS1 PS1 sdssj131445 0 19.112 19.557 19.9245 20.2018
PS1 PS1 sdssj131445 0 19.1127 19.5613 19.9315 20.2107
PS1 PS1 sdssj131445 0 19.1157 19.5599 19.9249 20.2
PS1 PS1 sdssj131445 0 19.1104 19.5551 19.9232 20.2013
PS1 PS1 sdssj131445 0 19.114 19.5583 19.9233 20.1983
PS1 PS1 sdssj131445 0 19.1101 19.5543 19.9188 20.1933
PS1 PS1 sdssj131445 0 19.1059 19.5501 19.9167 20.1935
PS1 PS1 sdssj131445 0 19.1102 19.5559 19.9234 20.2006
PS1 PS1 sdssj131445 0 19.1072 19.5525 19.9205 20.1983
PS1 PS1 sdssj131445 0 19.1127 19.5587 19.9261 20.2032
PS1 PS1 sdssj131445 0 19.1095 19.556 19.9232 20.1999
PS1 PS1 sdssj131445 0 19.1129 19.5609 19.9296 20.2074
PS1 PS1 sdssj131445 0 19.1099 19.553 19.9179 20.1931
PS1 PS1 sdssj131445 0 19.1136 19.5591 19.9261 20.2029
PS1 PS1 sdssj131445 0 19.1072 19.5551 19.925 20.204
PS1 PS1 sdssj131445 0 19.1129 19.5585 19.9255 20.2022
PS1 PS1 sdssj131445 0 19.1137 19.5559 19.9206 20.1959
PS1 PS1 sdssj131445 0 19.1099 19.5562 19.9228 20.199
PS1 PS1 sdssj131445 0 19.1054 19.5524 19.9198 20.1964
PS1 PS1 sdssj131445 0 19.1117 19.5581 19.9263 20.2042
PS1 PS1 sdssj131445 0 19.1084 19.554 19.9224 20.2006
PS1 PS1 sdssj131445 0 19.1127 19.5588 19.927 20.205
PS1 PS1 sdssj131445 0 19.1115 19.5593 19.9284 20.2067
PS1 PS1 sdssj131445 0 19.1067 19.5516 19.9182 20.1947
PS1 PS1 sdssj131445 0 19.1111 19.5555 19.9219 20.1983
PS1 PS1 sdssj131445 0 19.109 19.5596 19.9292 20.2072
PS1 PS1 sdssj131445 0 19.1094 19.5581 19.9274 20.2056
PS1 PS1 sdssj131445 0 19.1087 19.5502 19.9139 20.1884
PS1 PS1 sdssj131445 0 19.1123 19.5586 19.9258 20.2025
PS1 PS1 sdssj131445 0 19.1107 19.5553 19.9217 20.1981
PS1 PS1 sdssj131445 0 19.109 19.5545 19.9218 20.199
PS1 PS1 sdssj131445 0 19.1046 19.5509 19.9179 20.1943
PS1 PS1 sdssj131445 0 19.1072 19.5551 19.9243 20.2027
PS1 PS1 sdssj151421 0 15.7104 16.1044 16.4441 16.7096
PS1 PS1 sdssj151421 0 15.7124 16.1058 16.4452 16.7106
PS1 PS1 sdssj151421 0 15.7119 16.1055 16.444 16.7085
PS1 PS1 sdssj151421 0 15.7111 16.1044 16.443 16.7078
PS1 PS1 sdssj151421 0 15.7112 16.1053 16.4448 16.71
PS1 PS1 sdssj151421 0 15.7097 16.1037 16.4436 16.7093
PS1 PS1 sdssj151421 0 15.7106 16.104 16.4434 16.7089
PS1 PS1 sdssj151421 0 15.7109 16.1046 16.443 16.7073
PS1 PS1 sdssj151421 0 15.7105 16.1045 16.443 16.7074
PS1 PS1 sdssj151421 0 15.7102 16.1043 16.4437 16.709
PS1 PS1 sdssj151421 0 15.7123 16.1055 16.444 16.7084
PS1 PS1 sdssj151421 0 15.7102 16.1049 16.4443 16.7092
PS1 PS1 sdssj151421 0 15.712 16.1058 16.444 16.708
PS1 PS1 sdssj151421 0 15.7099 16.1038 16.4436 16.7093
PS1 PS1 sdssj151421 0 15.7113 16.1049 16.4436 16.7082
PS1 PS1 sdssj151421 0 15.7109 16.1042 16.4431 16.708
PS1 PS1 sdssj151421 0 15.7095 16.1035 16.4432 16.7088
PS1 PS1 sdssj151421 0 15.7104 16.1047 16.4437 16.7084
PS1 PS1 sdssj151421 0 15.7109 16.1055 16.4451 16.7103
PS1 PS1 sdssj151421 0 15.7112 16.1047 16.4442 16.7097
PS1 PS1 sdssj151421 0 15.7101 16.1052 16.4448 16.7097
PS1 PS1 sdssj151421 0 15.7089 16.1032 16.444 16.7105
PS1 PS1 sdssj151421 0 15.7119 16.1046 16.4425 16.7066
PS1 PS1 sdssj151421 0 15.7115 16.1053 16.443 16.7065
PS1 PS1 sdssj151421 0 15.7097 16.1041 16.4444 16.7104
PS1 PS1 sdssj151421 0 15.712 16.1059 16.4444 16.7087
PS1 PS1 sdssj151421 0 15.7112 16.1054 16.4446 16.7096
PS1 PS1 sdssj151421 0 15.7117 16.1059 16.4451 16.71
PS1 PS1 sdssj151421 0 15.7125 16.106 16.4452 16.7103
PS1 PS1 sdssj151421 0 15.7103 16.1043 16.4432 16.7079
PS1 PS1 sdssj151421 0 15.7093 16.1029 16.4428 16.7086
PS1 PS1 sdssj151421 0 15.7108 16.1053 16.444 16.7084
PS1 PS1 sdssj151421 0 15.7121 16.1058 16.4448 16.7097
PS1 PS1 sdssj151421 0 15.7125 16.1062 16.4447 16.7091
PS1 PS1 sdssj151421 0 15.7108 16.1049 16.4438 16.7085
PS1 PS1 sdssj151421 0 15.7099 16.1049 16.4445 16.7096
PS1 PS1 sdssj151421 0 15.7115 16.1046 16.4431 16.7076
PS1 PS1 sdssj151421 0 15.7118 16.1053 16.4441 16.7089
PS1 PS1 sdssj151421 0 15.7109 16.1052 16.444 16.7085
PS1 PS1 sdssj151421 0 15.7105 16.1045 16.4437 16.7088
PS1 PS1 sdssj151421 0 15.712 16.1056 16.4437 16.7077
PS1 PS1 sdssj151421 0 15.7106 16.1044 16.4428 16.707
PS1 PS1 sdssj151421 0 15.71 16.1041 16.4436 16.7088
PS1 PS1 sdssj151421 0 15.7116 16.1056 16.4445 16.7092
PS1 PS1 sdssj151421 0 15.7108 16.1041 16.4427 16.7072
PS1 PS1 sdssj151421 0 15.7119 16.1059 16.4444 16.7086
PS1 PS1 sdssj151421 0 15.712 16.1054 16.4436 16.7077
PS1 PS1 sdssj151421 0 15.7118 16.1055 16.4436 16.7076
PS1 PS1 sdssj151421 0 15.7108 16.1046 16.4442 16.7098
PS1 PS1 sdssj151421 0 15.7119 16.1059 16.445 16.71
PS1 PS1 sdssj151421 0 15.711 16.1053 16.4446 16.7096
PS1 PS1 sdssj151421 0 15.7108 16.1044 16.4431 16.7077
PS1 PS1 sdssj151421 0 15.7109 16.1041 16.4427 16.7074
PS1 PS1 sdssj151421 0 15.7109 16.1039 16.4434 16.709
PS1 PS1 sdssj151421 0 15.7107 16.1046 16.4434 16.7081
PS1 PS1 sdssj151421 0 15.71 16.1044 16.4437 16.7087
PS1 PS1 sdssj151421 0 15.7095 16.1035 16.4427 16.7076
PS1 PS1 sdssj151421 0 15.711 16.1053 16.4452 16.7108
PS1 PS1 sdssj151421 0 15.7092 16.1031 16.4431 16.709
PS1 PS1 sdssj151421 0 15.7098 16.104 16.4437 16.7092
PS1 PS1 sdssj151421 0 15.7119 16.1051 16.4436 16.7081
PS1 PS1 sdssj151421 0 15.71 16.1041 16.4438 16.7093
PS1 PS1 sdssj151421 0 15.7109 16.1044 16.4442 16.71
PS1 PS1 sdssj151421 0 15.7107 16.1051 16.4438 16.7083
PS1 PS1 sdssj151421 0 15.7117 16.1052 16.4439 16.7087
PS1 PS1 sdssj151421 0 15.7105 16.1038 16.4433 16.7087
PS1 PS1 sdssj151421 0 15.7123 16.1058 16.4438 16.7077
PS1 PS1 sdssj151421 0 15.7117 16.1048 16.4443 16.7099
PS1 PS1 sdssj151421 0 15.71 16.1043 16.4442 16.7099
PS1 PS1 sdssj151421 0 15.7117 16.1057 16.4441 16.7083
PS1 PS1 sdssj151421 0 15.711 16.1053 16.4442 16.7088
PS1 PS1 sdssj151421 0 15.7109 16.1048 16.444 16.7091
PS1 PS1 sdssj151421 0 15.7111 16.1048 16.4441 16.7092
PS1 PS1 sdssj151421 0 15.7103 16.1044 16.4433 16.708
PS1 PS1 sdssj151421 0 15.71 16.1044 16.4446 16.7105
PS1 PS1 sdssj151421 0 15.7107 16.1047 16.4438 16.7087
PS1 PS1 sdssj151421 0 15.711 16.1055 16.4446 16.7093
PS1 PS1 sdssj151421 0 15.7106 16.1039 16.4431 16.7083
PS1 PS1 sdssj151421 0 15.7113 16.1054 16.4441 16.7085
PS1 PS1 sdssj151421 0 15.7114 16.1052 16.4449 16.7106
PS1 PS1 sdssj151421 0 15.7104 16.1042 16.4434 16.7086
PS1 PS1 sdssj151421 0 15.71 16.1042 16.4439 16.7094
PS1 PS1 sdssj151421 0 15.711 16.1047 16.4436 16.7085
PS1 PS1 sdssj151421 0 15.7103 16.1036 16.4424 16.7072
PS1 PS1 sdssj151421 0 15.7104 16.1044 16.4431 16.7078
PS1 PS1 sdssj151421 0 15.7118 16.1064 16.4455 16.7102
PS1 PS1 sdssj151421 0 15.7107 16.1047 16.444 16.7091
PS1 PS1 sdssj151421 0 15.7109 16.1052 16.4445 16.7096
PS1 PS1 sdssj151421 0 15.7108 16.1045 16.4438 16.7092
PS1 PS1 sdssj151421 0 15.7105 16.1049 16.4439 16.7086
PS1 PS1 sdssj151421 0 15.7119 16.1045 16.4433 16.7083
PS1 PS1 sdssj151421 0 15.7096 16.1039 16.4434 16.7086
PS1 PS1 sdssj151421 0 15.7108 16.105 16.4443 16.7094
PS1 PS1 sdssj151421 0 15.7091 16.1029 16.4425 16.708
PS1 PS1 sdssj151421 0 15.7105 16.1042 16.4433 16.7083
PS1 PS1 sdssj151421 0 15.71 16.1036 16.4425 16.7074
PS1 PS1 sdssj151421 0 15.7108 16.1048 16.4438 16.7087
PS1 PS1 sdssj151421 0 15.7111 16.1047 16.4433 16.7078
PS1 PS1 sdssj151421 0 15.7118 16.1059 16.4448 16.7095
PS1 PS1 sdssj151421 0 15.7115 16.1053 16.4436 16.7077
PS1 PS1 sdssj155745 0 17.4842 17.972 18.3644 18.655
PS1 PS1 sdssj155745 0 17.4824 17.9686 18.3602 18.6505
PS1 PS1 sdssj155745 0 17.484 17.9732 18.3652 18.6552
PS1 PS1 sdssj155745 0 17.4811 17.9675 18.3585 18.6482
PS1 PS1 sdssj155745 0 17.4813 17.9689 18.3613 18.652
PS1 PS1 sdssj155745 0 17.4837 17.9721 18.3643 18.6546
PS1 PS1 sdssj155745 0 17.481 17.9686 18.3607 18.6511
PS1 PS1 sdssj155745 0 17.4823 17.9693 18.3613 18.6518
PS1 PS1 sdssj155745 0 17.4831 17.97 18.3619 18.6524
PS1 PS1 sdssj155745 0 17.4833 17.9708 18.3618 18.6511
PS1 PS1 sdssj155745 0 17.4835 17.9717 18.3651 18.6567
PS1 PS1 sdssj155745 0 17.484 17.9706 18.3622 18.6525
PS1 PS1 sdssj155745 0 17.4837 17.9717 18.3641 18.6547
PS1 PS1 sdssj155745 0 17.4828 17.9704 18.3622 18.6523
PS1 PS1 sdssj155745 0 17.483 17.9714 18.3643 18.6555
PS1 PS1 sdssj155745 0 17.4824 17.9706 18.3633 18.6542
PS1 PS1 sdssj155745 0 17.4826 17.9702 18.3623 18.6527
PS1 PS1 sdssj155745 0 17.4832 17.9703 18.3619 18.6521
PS1 PS1 sdssj155745 0 17.4821 17.9692 18.3609 18.6509
PS1 PS1 sdssj155745 0 17.4834 17.9721 18.3644 18.6548
PS1 PS1 sdssj155745 0 17.483 17.9696 18.3609 18.6507
PS1 PS1 sdssj155745 0 17.4831 17.9718 18.3644 18.6552
PS1 PS1 sdssj155745 0 17.4825 17.9696 18.3609 18.6506
PS1 PS1 sdssj155745 0 17.4827 17.9711 18.3637 18.6543
PS1 PS1 sdssj155745 0 17.4812 17.9685 18.3606 18.6513
PS1 PS1 sdssj155745 0 17.4838 17.972 18.3648 18.6559
PS1 PS1 sdssj155745 0 17.484 17.9714 18.3638 18.6547
PS1 PS1 sdssj155745 0 17.4815 17.9701 18.3623 18.6526
PS1 PS1 sdssj155745 0 17.4825 17.9715 18.3643 18.6551
PS1 PS1 sdssj155745 0 17.4811 17.9703 18.3629 18.6534
PS1 PS1 sdssj155745 0 17.4819 17.969 18.3615 18.6527
PS1 PS1 sdssj155745 0 17.4848 17.9712 18.3618 18.6511
PS1 PS1 sdssj155745 0 17.483 17.9691 18.3599 18.6494
PS1 PS1 sdssj155745 0 17.4849 17.9733 18.3652 18.6551
PS1 PS1 sdssj155745 0 17.485 17.9727 18.3645 18.6546
PS1 PS1 sdssj155745 0 17.4831 17.9718 18.3647 18.6557
PS1 PS1 sdssj155745 0 17.4825 17.9701 18.3625 18.6531
PS1 PS1 sdssj155745 0 17.4827 17.9709 18.3635 18.6543
PS1 PS1 sdssj155745 0 17.483 17.9712 18.3628 18.6525
PS1 PS1 sdssj155745 0 17.4819 17.9683 18.36 18.6504
PS1 PS1 sdssj155745 0 17.4823 17.9698 18.3616 18.6518
PS1 PS1 sdssj155745 0 17.4835 17.9719 18.3642 18.6546
PS1 PS1 sdssj155745 0 17.484 17.9723 18.365 18.6558
PS1 PS1 sdssj155745 0 17.4824 17.9714 18.3645 18.6556
