survey version standard shift  SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS sdssj121405 0 17.7342 18.2085 18.5712 18.9092 17.7386 18.2085 18.5712 18.9092
SDSS SDSS sdssj121405 0 17.7354 18.2083 18.5699 18.9072 17.7398 18.2083 18.5699 18.9072
SDSS SDSS sdssj121405 0 17.7339 18.2081 18.5706 18.9085 17.7384 18.2081 18.5706 18.9085
SDSS SDSS sdssj121405 0 17.7349 18.2075 18.5684 18.9047 17.7394 18.2075 18.5684 18.9047
SDSS SDSS sdssj121405 0 17.7347 18.2083 18.5707 18.909 17.7391 18.2083 18.5707 18.909
SDSS SDSS sdssj121405 0 17.7337 18.207 18.5686 18.9057 17.7381 18.207 18.5686 18.9057
SDSS SDSS sdssj121405 0 17.7351 18.2089 18.5712 18.9091 17.7395 18.2089 18.5712 18.9091
SDSS SDSS sdssj121405 0 17.7344 18.2104 18.5741 18.913 17.7388 18.2104 18.5741 18.913
SDSS SDSS sdssj121405 0 17.7331 18.209 18.5724 18.9111 17.7375 18.209 18.5724 18.9111
SDSS SDSS sdssj121405 0 17.7354 18.2097 18.5722 18.91 17.7398 18.2097 18.5722 18.91
SDSS SDSS sdssj121405 0 17.7333 18.2085 18.5722 18.9115 17.7377 18.2085 18.5722 18.9115
SDSS SDSS sdssj121405 0 17.7366 18.2108 18.5726 18.9095 17.7411 18.2108 18.5726 18.9095
SDSS SDSS sdssj121405 0 17.7353 18.208 18.5695 18.9066 17.7397 18.208 18.5695 18.9066
SDSS SDSS sdssj121405 0 17.7323 18.2074 18.57 18.9076 17.7368 18.2074 18.57 18.9076
SDSS SDSS sdssj121405 0 17.7331 18.2089 18.5724 18.9109 17.7376 18.2089 18.5724 18.9109
SDSS SDSS sdssj121405 0 17.7354 18.207 18.5675 18.9038 17.7398 18.207 18.5675 18.9038
SDSS SDSS sdssj121405 0 17.7349 18.2078 18.5691 18.9057 17.7394 18.2078 18.5691 18.9057
SDSS SDSS sdssj121405 0 17.7344 18.2085 18.5707 18.9084 17.7389 18.2085 18.5707 18.9084
SDSS SDSS sdssj121405 0 17.7358 18.2094 18.5713 18.9084 17.7403 18.2094 18.5713 18.9084
SDSS SDSS sdssj121405 0 17.7345 18.2086 18.5707 18.908 17.739 18.2086 18.5707 18.908
SDSS SDSS sdssj121405 0 17.7351 18.2087 18.5706 18.9078 17.7396 18.2087 18.5706 18.9078
SDSS SDSS sdssj121405 0 17.7327 18.2075 18.5701 18.908 17.7372 18.2075 18.5701 18.908
SDSS SDSS sdssj121405 0 17.7375 18.2111 18.5729 18.9098 17.742 18.2111 18.5729 18.9098
SDSS SDSS sdssj121405 0 17.7339 18.2095 18.5724 18.9103 17.7384 18.2095 18.5724 18.9103
SDSS SDSS sdssj121405 0 17.7317 18.2049 18.5669 18.9046 17.7361 18.2049 18.5669 18.9046
SDSS SDSS sdssj121405 0 17.733 18.2082 18.5706 18.9077 17.7375 18.2082 18.5706 18.9077
SDSS SDSS sdssj121405 0 17.737 18.2078 18.5672 18.902 17.7415 18.2078 18.5672 18.902
SDSS SDSS sdssj121405 0 17.7328 18.2079 18.5711 18.9097 17.7373 18.2079 18.5711 18.9097
SDSS SDSS sdssj121405 0 17.735 18.2082 18.5698 18.9069 17.7394 18.2082 18.5698 18.9069
SDSS SDSS sdssj121405 0 17.7344 18.2067 18.5682 18.9057 17.7389 18.2067 18.5682 18.9057
SDSS SDSS sdssj121405 0 17.7323 18.208 18.5715 18.9104 17.7368 18.208 18.5715 18.9104
SDSS SDSS sdssj121405 0 17.7339 18.2081 18.57 18.907 17.7384 18.2081 18.57 18.907
SDSS SDSS sdssj121405 0 17.7361 18.2092 18.5708 18.9081 17.7406 18.2092 18.5708 18.9081
SDSS SDSS sdssj121405 0 17.7341 18.2102 18.5738 18.9127 17.7386 18.2102 18.5738 18.9127
SDSS SDSS sdssj121405 0 17.7326 18.2079 18.5706 18.9082 17.7371 18.2079 18.5706 18.9082
SDSS SDSS sdssj121405 0 17.7346 18.2068 18.5678 18.9044 17.739 18.2068 18.5678 18.9044
SDSS SDSS sdssj121405 0 17.7351 18.2085 18.5697 18.9061 17.7396 18.2085 18.5697 18.9061
SDSS SDSS sdssj121405 0 17.7336 18.2071 18.5694 18.9076 17.738 18.2071 18.5694 18.9076
SDSS SDSS sdssj121405 0 17.7342 18.2076 18.5691 18.906 17.7387 18.2076 18.5691 18.906
SDSS SDSS sdssj121405 0 17.7353 18.2095 18.5718 18.9097 17.7397 18.2095 18.5718 18.9097
SDSS SDSS sdssj121405 0 17.7367 18.2097 18.5709 18.9076 17.7412 18.2097 18.5709 18.9076
SDSS SDSS sdssj121405 0 17.7349 18.2076 18.5693 18.9068 17.7393 18.2076 18.5693 18.9068
SDSS SDSS sdssj121405 0 17.7367 18.2105 18.5725 18.91 17.7412 18.2105 18.5725 18.91
SDSS SDSS sdssj121405 0 17.7339 18.2074 18.5695 18.9074 17.7383 18.2074 18.5695 18.9074
SDSS SDSS sdssj121405 0 17.7357 18.2077 18.5682 18.9043 17.7402 18.2077 18.5682 18.9043
SDSS SDSS sdssj121405 0 17.7353 18.2092 18.5712 18.9087 17.7397 18.2092 18.5712 18.9087
SDSS SDSS sdssj121405 0 17.7339 18.207 18.5687 18.906 17.7383 18.207 18.5687 18.906
SDSS SDSS sdssj121405 0 17.7354 18.208 18.5693 18.9061 17.7399 18.208 18.5693 18.9061
SDSS SDSS sdssj121405 0 17.7331 18.2062 18.5683 18.9064 17.7375 18.2062 18.5683 18.9064
SDSS SDSS sdssj121405 0 17.7324 18.2058 18.5674 18.9045 17.7368 18.2058 18.5674 18.9045
SDSS SDSS sdssj121405 0 17.735 18.2076 18.5688 18.9056 17.7395 18.2076 18.5688 18.9056
SDSS SDSS sdssj121405 0 17.7351 18.2087 18.5707 18.9081 17.7395 18.2087 18.5707 18.9081
SDSS SDSS sdssj121405 0 17.7351 18.2092 18.5711 18.9081 17.7396 18.2092 18.5711 18.9081
SDSS SDSS sdssj121405 0 17.7332 18.2062 18.5677 18.9046 17.7377 18.2062 18.5677 18.9046
SDSS SDSS sdssj121405 0 17.734 18.2101 18.5733 18.9113 17.7385 18.2101 18.5733 18.9113
SDSS SDSS sdssj121405 0 17.7346 18.2081 18.5696 18.9062 17.739 18.2081 18.5696 18.9062
SDSS SDSS sdssj121405 0 17.7342 18.2088 18.5713 18.9092 17.7387 18.2088 18.5713 18.9092
SDSS SDSS sdssj121405 0 17.7351 18.2072 18.5679 18.904 17.7395 18.2072 18.5679 18.904
SDSS SDSS sdssj121405 0 17.7358 18.2069 18.5668 18.9022 17.7403 18.2069 18.5668 18.9022
SDSS SDSS sdssj121405 0 17.7368 18.2105 18.5721 18.9088 17.7413 18.2105 18.5721 18.9088
SDSS SDSS sdssj121405 0 17.7365 18.2108 18.5729 18.9099 17.7409 18.2108 18.5729 18.9099
SDSS SDSS sdssj130234 0 17.0097 17.4864 17.8464 18.1791 17.0145 17.4864 17.8464 18.1791
SDSS SDSS sdssj130234 0 17.0077 17.4853 17.8458 18.1788 17.0126 17.4853 17.8458 18.1788
SDSS SDSS sdssj130234 0 17.0094 17.4849 17.844 18.1758 17.0143 17.4849 17.844 18.1758
SDSS SDSS sdssj130234 0 17.0112 17.4869 17.8459 18.1775 17.016 17.4869 17.8459 18.1775
SDSS SDSS sdssj130234 0 17.0081 17.4838 17.8429 18.1747 17.013 17.4838 17.8429 18.1747
SDSS SDSS sdssj130234 0 17.0096 17.4864 17.8461 18.1784 17.0145 17.4864 17.8461 18.1784
SDSS SDSS sdssj130234 0 17.0096 17.486 17.8453 18.1769 17.0145 17.486 17.8453 18.1769
SDSS SDSS sdssj130234 0 17.0092 17.4866 17.8466 18.179 17.0141 17.4866 17.8466 18.179
SDSS SDSS sdssj130234 0 17.0094 17.4858 17.8459 18.1787 17.0142 17.4858 17.8459 18.1787
SDSS SDSS sdssj130234 0 17.0088 17.4852 17.8447 18.1768 17.0137 17.4852 17.8447 18.1768
SDSS SDSS sdssj130234 0 17.0117 17.4873 17.846 18.1772 17.0166 17.4873 17.846 18.1772
SDSS SDSS sdssj130234 0 17.0076 17.4833 17.8424 18.1742 17.0124 17.4833 17.8424 18.1742
SDSS SDSS sdssj130234 0 17.0103 17.4857 17.8444 18.1757 17.0152 17.4857 17.8444 18.1757
SDSS SDSS sdssj130234 0 17.0101 17.4863 17.8458 18.178 17.015 17.4863 17.8458 18.178
SDSS SDSS sdssj130234 0 17.0086 17.4844 17.8432 18.1745 17.0135 17.4844 17.8432 18.1745
SDSS SDSS sdssj130234 0 17.0077 17.4836 17.8422 18.1732 17.0126 17.4836 17.8422 18.1732
SDSS SDSS sdssj130234 0 17.0075 17.4848 17.8449 18.1774 17.0124 17.4848 17.8449 18.1774
SDSS SDSS sdssj130234 0 17.009 17.4844 17.8427 18.1734 17.0139 17.4844 17.8427 18.1734
SDSS SDSS sdssj130234 0 17.0086 17.4831 17.8413 18.1724 17.0134 17.4831 17.8413 18.1724
SDSS SDSS sdssj130234 0 17.0086 17.4853 17.8452 18.1779 17.0134 17.4853 17.8452 18.1779
SDSS SDSS sdssj130234 0 17.0093 17.4849 17.8438 18.1753 17.0141 17.4849 17.8438 18.1753
SDSS SDSS sdssj130234 0 17.0116 17.4874 17.8467 18.1787 17.0165 17.4874 17.8467 18.1787
SDSS SDSS sdssj130234 0 17.0098 17.4854 17.8446 18.1765 17.0146 17.4854 17.8446 18.1765
SDSS SDSS sdssj130234 0 17.0083 17.4856 17.8456 18.1781 17.0132 17.4856 17.8456 18.1781
SDSS SDSS sdssj130234 0 17.0091 17.4853 17.8445 18.1764 17.014 17.4853 17.8445 18.1764
SDSS SDSS sdssj130234 0 17.011 17.4863 17.845 18.1765 17.0159 17.4863 17.845 18.1765
SDSS SDSS sdssj130234 0 17.007 17.484 17.8443 18.1772 17.0118 17.484 17.8443 18.1772
SDSS SDSS sdssj130234 0 17.0109 17.4858 17.8441 18.175 17.0158 17.4858 17.8441 18.175
SDSS SDSS sdssj130234 0 17.0066 17.4849 17.846 18.1797 17.0115 17.4849 17.846 18.1797
SDSS SDSS sdssj130234 0 17.0104 17.4864 17.8455 18.1772 17.0153 17.4864 17.8455 18.1772
SDSS SDSS sdssj130234 0 17.0079 17.4849 17.845 18.1778 17.0127 17.4849 17.845 18.1778
SDSS SDSS sdssj130234 0 17.0109 17.488 17.8476 18.1795 17.0158 17.488 17.8476 18.1795
SDSS SDSS sdssj130234 0 17.0094 17.4853 17.844 18.175 17.0143 17.4853 17.844 18.175
SDSS SDSS sdssj130234 0 17.0094 17.4859 17.8455 18.1779 17.0142 17.4859 17.8455 18.1779
SDSS SDSS sdssj130234 0 17.0069 17.4836 17.8434 18.1756 17.0118 17.4836 17.8434 18.1756
SDSS SDSS sdssj130234 0 17.01 17.4862 17.8453 18.1768 17.0149 17.4862 17.8453 18.1768
SDSS SDSS sdssj130234 0 17.0105 17.4862 17.8451 18.1764 17.0153 17.4862 17.8451 18.1764
SDSS SDSS sdssj130234 0 17.0128 17.4888 17.8473 18.1781 17.0177 17.4888 17.8473 18.1781
SDSS SDSS sdssj130234 0 17.0113 17.4866 17.8451 18.176 17.0161 17.4866 17.8451 18.176
SDSS SDSS sdssj130234 0 17.0081 17.4848 17.8444 18.1765 17.013 17.4848 17.8444 18.1765
SDSS SDSS sdssj130234 0 17.0074 17.4832 17.8427 18.175 17.0122 17.4832 17.8427 18.175
SDSS SDSS sdssj130234 0 17.0088 17.4856 17.8456 18.1783 17.0137 17.4856 17.8456 18.1783
SDSS SDSS sdssj130234 0 17.0095 17.4846 17.8431 18.1743 17.0144 17.4846 17.8431 18.1743
SDSS SDSS sdssj130234 0 17.0097 17.4862 17.8458 18.1779 17.0145 17.4862 17.8458 18.1779
SDSS SDSS sdssj130234 0 17.0076 17.4846 17.8448 18.1777 17.0124 17.4846 17.8448 18.1777
SDSS SDSS sdssj130234 0 17.0082 17.4854 17.8453 18.1776 17.0131 17.4854 17.8453 18.1776
SDSS SDSS sdssj130234 0 17.0106 17.4869 17.8459 18.1772 17.0155 17.4869 17.8459 18.1772
SDSS SDSS sdssj130234 0 17.0092 17.4856 17.845 18.1771 17.0141 17.4856 17.845 18.1771
SDSS SDSS sdssj130234 0 17.0137 17.4901 17.8491 18.1804 17.0185 17.4901 17.8491 18.1804
SDSS SDSS sdssj130234 0 17.009 17.4847 17.8438 18.1757 17.0139 17.4847 17.8438 18.1757
SDSS SDSS sdssj130234 0 17.0099 17.4861 17.8457 18.1779 17.0147 17.4861 17.8457 18.1779
SDSS SDSS sdssj130234 0 17.0073 17.4844 17.8445 18.1773 17.0122 17.4844 17.8445 18.1773
SDSS SDSS sdssj130234 0 17.0115 17.4857 17.8438 18.1747 17.0163 17.4857 17.8438 18.1747
SDSS SDSS sdssj130234 0 17.0104 17.4853 17.8435 18.1743 17.0153 17.4853 17.8435 18.1743
SDSS SDSS sdssj130234 0 17.0078 17.485 17.8452 18.1779 17.0127 17.485 17.8452 18.1779
SDSS SDSS sdssj130234 0 17.0089 17.4855 17.845 18.1769 17.0137 17.4855 17.845 18.1769
SDSS SDSS sdssj130234 0 17.009 17.4851 17.8445 18.1766 17.0139 17.4851 17.8445 18.1766
SDSS SDSS sdssj130234 0 17.0071 17.4845 17.8447 18.1775 17.012 17.4845 17.8447 18.1775
SDSS SDSS sdssj130234 0 17.0104 17.486 17.8447 18.1758 17.0153 17.486 17.8447 18.1758
SDSS SDSS sdssj130234 0 17.0091 17.4852 17.8448 18.1773 17.0139 17.4852 17.8448 18.1773
SDSS SDSS sdssj130234 0 17.0074 17.484 17.8437 18.176 17.0122 17.484 17.8437 18.176
SDSS SDSS sdssj130234 0 17.0061 17.481 17.8398 18.1715 17.011 17.481 17.8398 18.1715
SDSS SDSS sdssj130234 0 17.0092 17.4863 17.846 18.178 17.0141 17.4863 17.846 18.178
SDSS SDSS sdssj130234 0 17.0078 17.4835 17.8426 18.1743 17.0126 17.4835 17.8426 18.1743
SDSS SDSS sdssj130234 0 17.0082 17.4853 17.8453 18.1777 17.013 17.4853 17.8453 18.1777
SDSS SDSS sdssj130234 0 17.0114 17.4864 17.8449 18.176 17.0163 17.4864 17.8449 18.176
SDSS SDSS sdssj130234 0 17.0085 17.4855 17.8456 18.1785 17.0134 17.4855 17.8456 18.1785
SDSS SDSS sdssj130234 0 17.0087 17.4862 17.8466 18.1794 17.0136 17.4862 17.8466 18.1794
SDSS SDSS sdssj130234 0 17.0099 17.4867 17.8458 18.177 17.0148 17.4867 17.8458 18.177
SDSS SDSS sdssj130234 0 17.0101 17.4866 17.8458 18.1774 17.015 17.4866 17.8458 18.1774
SDSS SDSS sdssj130234 0 17.01 17.4875 17.8473 18.1794 17.0149 17.4875 17.8473 18.1794
SDSS SDSS sdssj130234 0 17.011 17.4863 17.8446 18.1753 17.0159 17.4863 17.8446 18.1753
SDSS SDSS sdssj130234 0 17.0099 17.4857 17.8444 18.1756 17.0148 17.4857 17.8444 18.1756
SDSS SDSS sdssj130234 0 17.0096 17.4862 17.8458 18.178 17.0145 17.4862 17.8458 18.178
SDSS SDSS sdssj130234 0 17.0102 17.4855 17.844 18.1749 17.015 17.4855 17.844 18.1749
SDSS SDSS sdssj130234 0 17.0073 17.483 17.8427 18.1754 17.0121 17.483 17.8427 18.1754
SDSS SDSS sdssj130234 0 17.0095 17.4848 17.843 18.1738 17.0144 17.4848 17.843 18.1738
SDSS SDSS sdssj130234 0 17.0108 17.4868 17.8456 18.1769 17.0157 17.4868 17.8456 18.1769
SDSS SDSS sdssj130234 0 17.0087 17.4857 17.8459 18.1788 17.0135 17.4857 17.8459 18.1788
SDSS SDSS sdssj130234 0 17.009 17.4844 17.8432 18.1747 17.0138 17.4844 17.8432 18.1747
SDSS SDSS sdssj130234 0 17.008 17.4843 17.8435 18.1751 17.0129 17.4843 17.8435 18.1751
SDSS SDSS sdssj130234 0 17.0089 17.4838 17.8422 18.1733 17.0138 17.4838 17.8422 18.1733
SDSS SDSS sdssj130234 0 17.0106 17.487 17.8463 18.1781 17.0155 17.487 17.8463 18.1781
SDSS SDSS sdssj130234 0 17.0055 17.4831 17.844 18.1776 17.0103 17.4831 17.844 18.1776
SDSS SDSS sdssj130234 0 17.0082 17.4855 17.8457 18.1785 17.013 17.4855 17.8457 18.1785
SDSS SDSS sdssj130234 0 17.0072 17.4829 17.8421 18.1739 17.012 17.4829 17.8421 18.1739
SDSS SDSS sdssj130234 0 17.0074 17.4842 17.8443 18.1772 17.0122 17.4842 17.8443 18.1772
SDSS SDSS sdssj130234 0 17.009 17.4841 17.8428 18.1741 17.0138 17.4841 17.8428 18.1741
SDSS SDSS sdssj130234 0 17.0095 17.4844 17.843 18.1743 17.0143 17.4844 17.843 18.1743
SDSS SDSS sdssj130234 0 17.0094 17.4854 17.8448 18.1769 17.0143 17.4854 17.8448 18.1769
SDSS SDSS sdssj130234 0 17.0076 17.4829 17.8418 18.1733 17.0125 17.4829 17.8418 18.1733
SDSS SDSS sdssj130234 0 17.0073 17.4843 17.8442 18.1767 17.0121 17.4843 17.8442 18.1767
SDSS SDSS sdssj130234 0 17.0095 17.486 17.8451 18.1765 17.0144 17.486 17.8451 18.1765
SDSS SDSS sdssj130234 0 17.0074 17.4852 17.8459 18.179 17.0123 17.4852 17.8459 18.179
SDSS SDSS sdssj130234 0 17.0099 17.486 17.8452 18.1771 17.0148 17.486 17.8452 18.1771
SDSS SDSS sdssj130234 0 17.0077 17.4842 17.8437 18.1759 17.0126 17.4842 17.8437 18.1759
SDSS SDSS sdssj130234 0 17.0093 17.4843 17.8427 18.1737 17.0141 17.4843 17.8427 18.1737
SDSS SDSS sdssj130234 0 17.0094 17.4857 17.8449 18.1766 17.0143 17.4857 17.8449 18.1766
SDSS SDSS sdssj131445 0 19.0688 19.5424 19.9001 20.2306 19.0737 19.5424 19.9001 20.2306
SDSS SDSS sdssj131445 0 19.0681 19.5417 19.9004 20.2326 19.0728 19.5417 19.9004 20.2326
SDSS SDSS sdssj131445 0 19.0743 19.5463 19.9035 20.2337 19.079 19.5463 19.9035 20.2337
SDSS SDSS sdssj131445 0 19.0682 19.5371 19.893 20.223 19.0728 19.5371 19.893 20.223
SDSS SDSS sdssj131445 0 19.0679 19.5382 19.8947 20.2248 19.0726 19.5382 19.8947 20.2248
SDSS SDSS sdssj131445 0 19.0771 19.546 19.8999 20.2269 19.082 19.546 19.8999 20.2269
SDSS SDSS sdssj131445 0 19.0744 19.5452 19.9006 20.2286 19.0792 19.5452 19.9006 20.2286
SDSS SDSS sdssj131445 0 19.0699 19.5431 19.8994 20.2277 19.0748 19.5431 19.8994 20.2277
SDSS SDSS sdssj131445 0 19.0727 19.5428 19.8983 20.2272 19.0775 19.5428 19.8983 20.2272
SDSS SDSS sdssj131445 0 19.0694 19.5424 19.9015 20.2343 19.0741 19.5424 19.9015 20.2343
SDSS SDSS sdssj131445 0 19.0758 19.5467 19.9033 20.2335 19.0805 19.5467 19.9033 20.2335
SDSS SDSS sdssj131445 0 19.0693 19.5393 19.8956 20.2256 19.074 19.5393 19.8956 20.2256
SDSS SDSS sdssj131445 0 19.0708 19.5419 19.8965 20.2232 19.0757 19.5419 19.8965 20.2232
SDSS SDSS sdssj131445 0 19.0742 19.5441 19.8991 20.2272 19.079 19.5441 19.8991 20.2272
SDSS SDSS sdssj131445 0 19.0683 19.5406 19.8979 20.2282 19.0731 19.5406 19.8979 20.2282
SDSS SDSS sdssj131445 0 19.0671 19.5388 19.8954 20.2248 19.0718 19.5388 19.8954 20.2248
SDSS SDSS sdssj131445 0 19.069 19.5413 19.8988 20.2295 19.0738 19.5413 19.8988 20.2295
SDSS SDSS sdssj131445 0 19.0713 19.5414 19.8963 20.2244 19.0762 19.5414 19.8963 20.2244
SDSS SDSS sdssj131445 0 19.0576 19.5283 19.8863 20.2186 19.0622 19.5283 19.8863 20.2186
SDSS SDSS sdssj131445 0 19.0687 19.5369 19.8902 20.2164 19.0735 19.5369 19.8902 20.2164
SDSS SDSS sdssj131445 0 19.0745 19.5422 19.8948 20.2203 19.0793 19.5422 19.8948 20.2203
SDSS SDSS sdssj131445 0 19.0745 19.5436 19.8973 20.2239 19.0794 19.5436 19.8973 20.2239
SDSS SDSS sdssj131445 0 19.0741 19.5439 19.8984 20.2257 19.0789 19.5439 19.8984 20.2257
SDSS SDSS sdssj131445 0 19.0671 19.5385 19.895 20.2245 19.0719 19.5385 19.895 20.2245
SDSS SDSS sdssj131445 0 19.0738 19.5449 19.9004 20.2287 19.0786 19.5449 19.9004 20.2287
SDSS SDSS sdssj131445 0 19.0731 19.5425 19.8976 20.2261 19.0778 19.5425 19.8976 20.2261
SDSS SDSS sdssj131445 0 19.0675 19.5419 19.9006 20.232 19.0722 19.5419 19.9006 20.232
SDSS SDSS sdssj131445 0 19.0648 19.5385 19.8979 20.2309 19.0695 19.5385 19.8979 20.2309
SDSS SDSS sdssj131445 0 19.0676 19.5391 19.8959 20.2259 19.0723 19.5391 19.8959 20.2259
SDSS SDSS sdssj131445 0 19.067 19.541 19.8994 20.2307 19.0718 19.541 19.8994 20.2307
SDSS SDSS sdssj131445 0 19.0675 19.5394 19.8971 20.2284 19.0722 19.5394 19.8971 20.2284
SDSS SDSS sdssj131445 0 19.0739 19.543 19.8956 20.2204 19.0788 19.543 19.8956 20.2204
SDSS SDSS sdssj131445 0 19.0696 19.5393 19.8936 20.2206 19.0744 19.5393 19.8936 20.2206
SDSS SDSS sdssj131445 0 19.0775 19.5463 19.8999 20.2263 19.0823 19.5463 19.8999 20.2263
SDSS SDSS sdssj131445 0 19.0618 19.5395 19.9019 20.2379 19.0664 19.5395 19.9019 20.2379
SDSS SDSS sdssj131445 0 19.0693 19.5395 19.8956 20.2253 19.0741 19.5395 19.8956 20.2253
SDSS SDSS sdssj131445 0 19.075 19.5432 19.8962 20.2222 19.0798 19.5432 19.8962 20.2222
SDSS SDSS sdssj131445 0 19.0698 19.5424 19.9001 20.2307 19.0745 19.5424 19.9001 20.2307
SDSS SDSS sdssj131445 0 19.0749 19.5459 19.9015 20.23 19.0797 19.5459 19.9015 20.23
SDSS SDSS sdssj131445 0 19.0747 19.5417 19.8947 20.2209 19.0794 19.5417 19.8947 20.2209
SDSS SDSS sdssj131445 0 19.0685 19.5437 19.903 20.235 19.0733 19.5437 19.903 20.235
SDSS SDSS sdssj131445 0 19.0746 19.5462 19.9027 20.2321 19.0794 19.5462 19.9027 20.2321
SDSS SDSS sdssj131445 0 19.069 19.5426 19.9028 20.2374 19.0736 19.5426 19.9028 20.2374
SDSS SDSS sdssj131445 0 19.0644 19.5403 19.9009 20.2346 19.0691 19.5403 19.9009 20.2346
SDSS SDSS sdssj131445 0 19.0734 19.5481 19.9079 20.2413 19.0781 19.5481 19.9079 20.2413
SDSS SDSS sdssj131445 0 19.0689 19.5405 19.8973 20.2274 19.0736 19.5405 19.8973 20.2274
SDSS SDSS sdssj131445 0 19.0653 19.5338 19.8887 20.2172 19.07 19.5338 19.8887 20.2172
SDSS SDSS sdssj131445 0 19.0659 19.5398 19.8987 20.2307 19.0707 19.5398 19.8987 20.2307
SDSS SDSS sdssj131445 0 19.0666 19.5429 19.904 20.2385 19.0713 19.5429 19.904 20.2385
SDSS SDSS sdssj131445 0 19.0733 19.5457 19.9029 20.2332 19.0781 19.5457 19.9029 20.2332
SDSS SDSS sdssj131445 0 19.0637 19.5306 19.884 20.2111 19.0684 19.5306 19.884 20.2111
SDSS SDSS sdssj131445 0 19.069 19.5411 19.8974 20.2264 19.0738 19.5411 19.8974 20.2264
SDSS SDSS sdssj131445 0 19.0706 19.54 19.8939 20.2204 19.0754 19.54 19.8939 20.2204
SDSS SDSS sdssj131445 0 19.0691 19.5405 19.897 20.2267 19.0738 19.5405 19.897 20.2267
SDSS SDSS sdssj131445 0 19.0715 19.5411 19.8959 20.2236 19.0763 19.5411 19.8959 20.2236
SDSS SDSS sdssj131445 0 19.07 19.5366 19.8901 20.2174 19.0747 19.5366 19.8901 20.2174
SDSS SDSS sdssj131445 0 19.0705 19.5428 19.8998 20.2297 19.0753 19.5428 19.8998 20.2297
SDSS SDSS sdssj131445 0 19.0701 19.5432 19.9009 20.2316 19.0748 19.5432 19.9009 20.2316
SDSS SDSS sdssj131445 0 19.0725 19.5424 19.898 20.2271 19.0772 19.5424 19.898 20.2271
SDSS SDSS sdssj131445 0 19.0682 19.5348 19.8883 20.2157 19.0729 19.5348 19.8883 20.2157
SDSS SDSS sdssj131445 0 19.0701 19.5417 19.8981 20.2273 19.0749 19.5417 19.8981 20.2273
SDSS SDSS sdssj131445 0 19.0643 19.5332 19.8884 20.217 19.069 19.5332 19.8884 20.217
SDSS SDSS sdssj131445 0 19.0667 19.5415 19.8992 20.2287 19.0716 19.5415 19.8992 20.2287
SDSS SDSS sdssj131445 0 19.0655 19.5344 19.8891 20.217 19.0702 19.5344 19.8891 20.217
SDSS SDSS sdssj131445 0 19.07 19.5419 19.8992 20.2298 19.0747 19.5419 19.8992 20.2298
SDSS SDSS sdssj131445 0 19.0656 19.5346 19.8902 20.2195 19.0703 19.5346 19.8902 20.2195
SDSS SDSS sdssj131445 0 19.0669 19.5385 19.8945 20.223 19.0717 19.5385 19.8945 20.223
SDSS SDSS sdssj131445 0 19.0666 19.5433 19.9061 20.2431 19.0712 19.5433 19.9061 20.2431
SDSS SDSS sdssj131445 0 19.0696 19.543 19.9017 20.234 19.0743 19.543 19.9017 20.234
SDSS SDSS sdssj131445 0 19.0669 19.5399 19.8985 20.2304 19.0715 19.5399 19.8985 20.2304
SDSS SDSS sdssj131445 0 19.0725 19.544 19.9002 20.2291 19.0773 19.544 19.9002 20.2291
SDSS SDSS sdssj131445 0 19.0695 19.5386 19.8926 20.2195 19.0743 19.5386 19.8926 20.2195
SDSS SDSS sdssj131445 0 19.0734 19.5441 19.9002 20.2298 19.0782 19.5441 19.9002 20.2298
SDSS SDSS sdssj131445 0 19.0683 19.5388 19.8942 20.2225 19.0731 19.5388 19.8942 20.2225
SDSS SDSS sdssj131445 0 19.066 19.5393 19.8982 20.2306 19.0707 19.5393 19.8982 20.2306
SDSS SDSS sdssj131445 0 19.0696 19.542 19.8997 20.2308 19.0743 19.542 19.8997 20.2308
SDSS SDSS sdssj131445 0 19.0669 19.5418 19.9018 20.2352 19.0716 19.5418 19.9018 20.2352
SDSS SDSS sdssj131445 0 19.065 19.5397 19.9002 20.2346 19.0696 19.5397 19.9002 20.2346
SDSS SDSS sdssj131445 0 19.0656 19.5364 19.8931 20.2232 19.0703 19.5364 19.8931 20.2232
SDSS SDSS sdssj131445 0 19.0725 19.5464 19.9037 20.2334 19.0774 19.5464 19.9037 20.2334
SDSS SDSS sdssj131445 0 19.0715 19.5417 19.8976 20.2268 19.0762 19.5417 19.8976 20.2268
SDSS SDSS sdssj131445 0 19.0697 19.5361 19.8896 20.2171 19.0744 19.5361 19.8896 20.2171
SDSS SDSS sdssj131445 0 19.0735 19.5401 19.8924 20.2181 19.0783 19.5401 19.8924 20.2181
SDSS SDSS sdssj131445 0 19.0758 19.544 19.8966 20.2218 19.0806 19.544 19.8966 20.2218
SDSS SDSS sdssj131445 0 19.072 19.5428 19.8984 20.2269 19.0768 19.5428 19.8984 20.2269
SDSS SDSS sdssj131445 0 19.071 19.5411 19.8966 20.2252 19.0758 19.5411 19.8966 20.2252
SDSS SDSS sdssj131445 0 19.0719 19.5417 19.8971 20.2258 19.0766 19.5417 19.8971 20.2258
SDSS SDSS sdssj131445 0 19.0734 19.543 19.8977 20.2254 19.0782 19.543 19.8977 20.2254
SDSS SDSS sdssj131445 0 19.0689 19.5403 19.8979 20.2293 19.0736 19.5403 19.8979 20.2293
