survey version standard shift  PS1SN-g PS1SN-r PS1SN-i PS1SN-z 
PS1SN PS1SN sdssj121405 0 17.7985 18.2405 18.6106 18.8956
PS1SN PS1SN sdssj121405 0 17.7969 18.2385 18.609 18.8947
PS1SN PS1SN sdssj121405 0 17.7962 18.2392 18.6101 18.8954
PS1SN PS1SN sdssj121405 0 17.7966 18.2391 18.6098 18.8952
PS1SN PS1SN sdssj121405 0 17.7977 18.2416 18.6132 18.8989
PS1SN PS1SN sdssj121405 0 17.7969 18.2405 18.6115 18.8966
PS1SN PS1SN sdssj121405 0 17.7969 18.2399 18.6107 18.8959
PS1SN PS1SN sdssj121405 0 17.7965 18.2394 18.6105 18.8962
PS1SN PS1SN sdssj121405 0 17.7954 18.2386 18.6096 18.8948
PS1SN PS1SN sdssj121405 0 17.7964 18.238 18.6082 18.8933
PS1SN PS1SN sdssj121405 0 17.798 18.2398 18.6102 18.8955
PS1SN PS1SN sdssj121405 0 17.794 18.2389 18.6114 18.8979
PS1SN PS1SN sdssj121405 0 17.7958 18.2389 18.61 18.8957
PS1SN PS1SN sdssj121405 0 17.7995 18.2412 18.6116 18.8966
PS1SN PS1SN sdssj121405 0 17.7966 18.2393 18.6103 18.8958
PS1SN PS1SN sdssj121405 0 17.7977 18.2388 18.6089 18.894
PS1SN PS1SN sdssj121405 0 17.7957 18.2399 18.6112 18.8967
PS1SN PS1SN sdssj121405 0 17.7974 18.239 18.6094 18.8948
PS1SN PS1SN sdssj121405 0 17.7979 18.2403 18.6111 18.8966
PS1SN PS1SN sdssj121405 0 17.7957 18.2381 18.6088 18.8941
PS1SN PS1SN sdssj121405 0 17.7952 18.2374 18.6081 18.8937
PS1SN PS1SN sdssj121405 0 17.7977 18.2409 18.6122 18.8979
PS1SN PS1SN sdssj121405 0 17.7951 18.2379 18.6088 18.8941
PS1SN PS1SN sdssj121405 0 17.7972 18.2394 18.6099 18.8951
PS1SN PS1SN sdssj121405 0 17.7963 18.2395 18.6105 18.896
PS1SN PS1SN sdssj121405 0 17.796 18.2404 18.612 18.8977
PS1SN PS1SN sdssj121405 0 17.7964 18.2384 18.6086 18.8936
PS1SN PS1SN sdssj121405 0 17.7954 18.2386 18.6096 18.8949
PS1SN PS1SN sdssj121405 0 17.7933 18.2369 18.6082 18.8937
PS1SN PS1SN sdssj121405 0 17.7983 18.239 18.6088 18.8939
PS1SN PS1SN sdssj121405 0 17.7947 18.238 18.6093 18.895
PS1SN PS1SN sdssj121405 0 17.7983 18.2419 18.6133 18.8992
PS1SN PS1SN sdssj121405 0 17.7966 18.2381 18.6082 18.8932
PS1SN PS1SN sdssj121405 0 17.796 18.2393 18.6108 18.8968
PS1SN PS1SN sdssj121405 0 17.7934 18.2371 18.6085 18.8941
PS1SN PS1SN sdssj121405 0 17.796 18.2401 18.6118 18.8976
PS1SN PS1SN sdssj121405 0 17.7996 18.2416 18.6124 18.898
PS1SN PS1SN sdssj121405 0 17.7956 18.2401 18.6115 18.8971
PS1SN PS1SN sdssj121405 0 17.7954 18.2386 18.6102 18.8965
PS1SN PS1SN sdssj121405 0 17.7966 18.2401 18.6115 18.8973
PS1SN PS1SN sdssj121405 0 17.7973 18.2387 18.609 18.8943
PS1SN PS1SN sdssj121405 0 17.7967 18.2405 18.6119 18.8973
PS1SN PS1SN sdssj121405 0 17.7969 18.2382 18.6082 18.8934
PS1SN PS1SN sdssj121405 0 17.7966 18.2403 18.6117 18.8974
PS1SN PS1SN sdssj121405 0 17.7983 18.2405 18.6113 18.8966
PS1SN PS1SN sdssj121405 0 17.797 18.2396 18.6105 18.8961
PS1SN PS1SN sdssj121405 0 17.797 18.2402 18.611 18.8964
PS1SN PS1SN sdssj121405 0 17.7959 18.2386 18.609 18.8938
PS1SN PS1SN sdssj121405 0 17.7966 18.2395 18.6103 18.8958
PS1SN PS1SN sdssj121405 0 17.7962 18.2398 18.6116 18.898
PS1SN PS1SN sdssj121405 0 17.7955 18.2393 18.611 18.897
PS1SN PS1SN sdssj121405 0 17.7936 18.2373 18.6091 18.8954
PS1SN PS1SN sdssj121405 0 17.7967 18.2391 18.6104 18.8963
PS1SN PS1SN sdssj121405 0 17.7969 18.2386 18.6082 18.8925
PS1SN PS1SN sdssj121405 0 17.7999 18.2421 18.6119 18.8963
PS1SN PS1SN sdssj121405 0 17.7954 18.2384 18.61 18.8963
PS1SN PS1SN sdssj121405 0 17.7977 18.2406 18.6115 18.8969
PS1SN PS1SN sdssj121405 0 17.7982 18.2398 18.6101 18.8953
PS1SN PS1SN sdssj121405 0 17.7985 18.2406 18.6111 18.8965
PS1SN PS1SN sdssj121405 0 17.7965 18.2385 18.6093 18.8949
PS1SN PS1SN sdssj121405 0 17.7969 18.2403 18.612 18.898
PS1SN PS1SN sdssj130234 0 17.0756 17.5167 17.8846 18.1657
PS1SN PS1SN sdssj130234 0 17.0759 17.5157 17.8826 18.163
PS1SN PS1SN sdssj130234 0 17.0766 17.5154 17.8811 18.1608
PS1SN PS1SN sdssj130234 0 17.0772 17.5166 17.8826 18.1624
PS1SN PS1SN sdssj130234 0 17.0751 17.5151 17.8831 18.1646
PS1SN PS1SN sdssj130234 0 17.077 17.5171 17.885 18.1666
PS1SN PS1SN sdssj130234 0 17.0758 17.5161 17.884 18.1655
PS1SN PS1SN sdssj130234 0 17.0771 17.5168 17.8836 18.164
PS1SN PS1SN sdssj130234 0 17.076 17.5158 17.8826 18.163
PS1SN PS1SN sdssj130234 0 17.0755 17.5157 17.8834 18.1646
PS1SN PS1SN sdssj130234 0 17.0768 17.5164 17.8831 18.1636
PS1SN PS1SN sdssj130234 0 17.0767 17.5165 17.8839 18.165
PS1SN PS1SN sdssj130234 0 17.0754 17.5153 17.8833 18.1649
PS1SN PS1SN sdssj130234 0 17.0769 17.5164 17.8834 18.1642
PS1SN PS1SN sdssj130234 0 17.0761 17.516 17.8836 18.1647
PS1SN PS1SN sdssj130234 0 17.0752 17.5155 17.8837 18.1653
PS1SN PS1SN sdssj130234 0 17.0749 17.5155 17.8836 18.1651
PS1SN PS1SN sdssj130234 0 17.0758 17.5154 17.8825 18.1633
PS1SN PS1SN sdssj130234 0 17.0755 17.5163 17.8842 18.1656
PS1SN PS1SN sdssj130234 0 17.0752 17.5153 17.8834 18.1652
PS1SN PS1SN sdssj130234 0 17.0756 17.5159 17.884 18.1657
PS1SN PS1SN sdssj130234 0 17.0771 17.5173 17.884 18.1642
PS1SN PS1SN sdssj130234 0 17.0766 17.5166 17.8839 18.1646
PS1SN PS1SN sdssj130234 0 17.0751 17.5157 17.8842 18.1661
PS1SN PS1SN sdssj130234 0 17.0781 17.5183 17.8847 18.1645
PS1SN PS1SN sdssj130234 0 17.0774 17.5169 17.8837 18.1642
PS1SN PS1SN sdssj130234 0 17.0771 17.518 17.8859 18.1671
PS1SN PS1SN sdssj130234 0 17.0761 17.516 17.8837 18.1649
PS1SN PS1SN sdssj130234 0 17.0759 17.5156 17.8837 18.1653
PS1SN PS1SN sdssj130234 0 17.0764 17.517 17.8849 18.1662
PS1SN PS1SN sdssj130234 0 17.0779 17.5175 17.8851 18.1665
PS1SN PS1SN sdssj130234 0 17.0769 17.5178 17.8857 18.167
PS1SN PS1SN sdssj130234 0 17.0777 17.5179 17.8853 18.1663
PS1SN PS1SN sdssj130234 0 17.0763 17.5164 17.8837 18.1646
PS1SN PS1SN sdssj130234 0 17.0755 17.5158 17.8837 18.1651
PS1SN PS1SN sdssj130234 0 17.0777 17.5177 17.8853 18.1664
PS1SN PS1SN sdssj130234 0 17.0756 17.5154 17.8822 18.1626
PS1SN PS1SN sdssj130234 0 17.075 17.5146 17.8815 18.1621
PS1SN PS1SN sdssj130234 0 17.0763 17.516 17.8831 18.1638
PS1SN PS1SN sdssj130234 0 17.0751 17.5157 17.884 18.1657
PS1SN PS1SN sdssj130234 0 17.0762 17.5162 17.8833 18.164
PS1SN PS1SN sdssj130234 0 17.0764 17.5162 17.8834 18.1643
PS1SN PS1SN sdssj130234 0 17.076 17.5162 17.8842 18.1657
PS1SN PS1SN sdssj130234 0 17.0756 17.5161 17.8841 18.1654
PS1SN PS1SN sdssj130234 0 17.0759 17.5156 17.8818 18.1615
PS1SN PS1SN sdssj130234 0 17.0754 17.5153 17.8828 18.1639
PS1SN PS1SN sdssj130234 0 17.0755 17.5149 17.8822 18.1632
PS1SN PS1SN sdssj130234 0 17.075 17.5154 17.883 18.1642
PS1SN PS1SN sdssj130234 0 17.076 17.5163 17.8843 18.1657
PS1SN PS1SN sdssj130234 0 17.0756 17.516 17.8836 18.1646
PS1SN PS1SN sdssj130234 0 17.0759 17.5156 17.8832 18.1644
PS1SN PS1SN sdssj130234 0 17.0767 17.5163 17.8834 18.1642
PS1SN PS1SN sdssj130234 0 17.0747 17.5139 17.8803 18.1603
PS1SN PS1SN sdssj130234 0 17.0762 17.5169 17.8849 18.1664
PS1SN PS1SN sdssj130234 0 17.0762 17.5159 17.8832 18.164
PS1SN PS1SN sdssj130234 0 17.0767 17.5167 17.8839 18.1648
PS1SN PS1SN sdssj130234 0 17.0753 17.5151 17.8828 18.1641
PS1SN PS1SN sdssj130234 0 17.076 17.5158 17.8829 18.1637
PS1SN PS1SN sdssj130234 0 17.0772 17.5169 17.8835 18.1637
PS1SN PS1SN sdssj130234 0 17.0766 17.5168 17.8839 18.1645
PS1SN PS1SN sdssj130234 0 17.0757 17.5157 17.8829 18.1635
PS1SN PS1SN sdssj130234 0 17.0773 17.5171 17.8846 18.1657
PS1SN PS1SN sdssj130234 0 17.0746 17.5146 17.883 18.1649
PS1SN PS1SN sdssj130234 0 17.0769 17.518 17.8865 18.1684
PS1SN PS1SN sdssj130234 0 17.0786 17.5184 17.8855 18.1661
PS1SN PS1SN sdssj130234 0 17.0772 17.5174 17.8836 18.1632
PS1SN PS1SN sdssj130234 0 17.0771 17.5172 17.8843 18.1648
PS1SN PS1SN sdssj130234 0 17.0768 17.5169 17.8841 18.1648
PS1SN PS1SN sdssj130234 0 17.0776 17.5178 17.8844 18.1645
PS1SN PS1SN sdssj130234 0 17.0752 17.5159 17.8841 18.1657
PS1SN PS1SN sdssj130234 0 17.0769 17.5166 17.8834 18.1639
PS1SN PS1SN sdssj130234 0 17.0749 17.5144 17.8819 18.163
PS1SN PS1SN sdssj130234 0 17.077 17.5177 17.8857 18.167
PS1SN PS1SN sdssj130234 0 17.0756 17.5152 17.8821 18.1628
PS1SN PS1SN sdssj130234 0 17.0769 17.5178 17.8855 18.1665
PS1SN PS1SN sdssj130234 0 17.0761 17.516 17.8831 18.1638
PS1SN PS1SN sdssj130234 0 17.0764 17.5163 17.8834 18.164
PS1SN PS1SN sdssj130234 0 17.0763 17.5159 17.883 18.1637
PS1SN PS1SN sdssj130234 0 17.0764 17.5171 17.8851 18.1665
PS1SN PS1SN sdssj130234 0 17.0775 17.5173 17.884 18.1644
PS1SN PS1SN sdssj130234 0 17.0753 17.5153 17.8831 18.1646
PS1SN PS1SN sdssj130234 0 17.0778 17.5177 17.8844 18.1646
PS1SN PS1SN sdssj130234 0 17.0775 17.5172 17.8842 18.1649
PS1SN PS1SN sdssj130234 0 17.076 17.5163 17.8835 18.1642
PS1SN PS1SN sdssj130234 0 17.0744 17.5138 17.8811 18.162
PS1SN PS1SN sdssj130234 0 17.0752 17.5153 17.8824 18.163
PS1SN PS1SN sdssj130234 0 17.0771 17.5165 17.884 18.1652
PS1SN PS1SN sdssj130234 0 17.0756 17.5156 17.8826 18.1632
PS1SN PS1SN sdssj130234 0 17.0758 17.5153 17.8823 18.1629
PS1SN PS1SN sdssj130234 0 17.0771 17.5174 17.8844 18.1649
PS1SN PS1SN sdssj130234 0 17.0767 17.5171 17.8848 18.1659
PS1SN PS1SN sdssj130234 0 17.0763 17.5159 17.8828 18.1633
PS1SN PS1SN sdssj130234 0 17.0766 17.5169 17.8842 18.165
PS1SN PS1SN sdssj130234 0 17.0736 17.513 17.8804 18.1614
PS1SN PS1SN sdssj130234 0 17.0775 17.5165 17.8832 18.1639
PS1SN PS1SN sdssj130234 0 17.0748 17.5146 17.8819 18.1628
PS1SN PS1SN sdssj130234 0 17.0775 17.5175 17.8843 18.1646
PS1SN PS1SN sdssj130234 0 17.0766 17.5168 17.8838 18.1643
PS1SN PS1SN sdssj131445 0 19.1379 19.5691 19.9284 20.203
PS1SN PS1SN sdssj131445 0 19.147 19.5787 19.936 20.2083
PS1SN PS1SN sdssj131445 0 19.1471 19.5796 19.9402 20.2158
PS1SN PS1SN sdssj131445 0 19.135 19.5642 19.9223 20.1961
PS1SN PS1SN sdssj131445 0 19.1385 19.5735 19.9367 20.2143
PS1SN PS1SN sdssj131445 0 19.1417 19.5756 19.9361 20.2112
PS1SN PS1SN sdssj131445 0 19.1426 19.5758 19.9347 20.2083
PS1SN PS1SN sdssj131445 0 19.1387 19.5738 19.936 20.2125
PS1SN PS1SN sdssj131445 0 19.1321 19.5674 19.9295 20.2059
PS1SN PS1SN sdssj131445 0 19.1382 19.5714 19.9314 20.2064
PS1SN PS1SN sdssj131445 0 19.142 19.5766 19.9385 20.2148
PS1SN PS1SN sdssj131445 0 19.142 19.5774 19.9394 20.2155
PS1SN PS1SN sdssj131445 0 19.1338 19.5726 19.9379 20.2167
PS1SN PS1SN sdssj131445 0 19.1421 19.5757 19.9349 20.2087
PS1SN PS1SN sdssj131445 0 19.1388 19.5711 19.9331 20.2103
PS1SN PS1SN sdssj131445 0 19.1402 19.5751 19.9365 20.2122
PS1SN PS1SN sdssj131445 0 19.1375 19.5713 19.9335 20.2102
PS1SN PS1SN sdssj131445 0 19.1406 19.5696 19.9269 20.2
PS1SN PS1SN sdssj131445 0 19.1436 19.5752 19.9346 20.2092
PS1SN PS1SN sdssj131445 0 19.1398 19.5738 19.9346 20.2099
PS1SN PS1SN sdssj131445 0 19.138 19.5696 19.9303 20.2063
PS1SN PS1SN sdssj131445 0 19.1403 19.576 19.9364 20.2109
PS1SN PS1SN sdssj131445 0 19.1345 19.57 19.9334 20.2111
PS1SN PS1SN sdssj131445 0 19.1425 19.5779 19.9398 20.2159
PS1SN PS1SN sdssj131445 0 19.1378 19.5699 19.9287 20.2023
PS1SN PS1SN sdssj131445 0 19.1411 19.5737 19.9335 20.2081
PS1SN PS1SN sdssj131445 0 19.1428 19.5756 19.935 20.2091
PS1SN PS1SN sdssj131445 0 19.1436 19.5757 19.9321 20.2035
PS1SN PS1SN sdssj131445 0 19.1441 19.5764 19.9347 20.2079
PS1SN PS1SN sdssj131445 0 19.1404 19.5733 19.9345 20.2107
PS1SN PS1SN sdssj131445 0 19.1398 19.5766 19.9396 20.2164
PS1SN PS1SN sdssj131445 0 19.1425 19.5753 19.9359 20.2113
PS1SN PS1SN sdssj131445 0 19.1437 19.5776 19.9387 20.2146
PS1SN PS1SN sdssj131445 0 19.1374 19.5699 19.931 20.2069
PS1SN PS1SN sdssj131445 0 19.141 19.5751 19.9365 20.2126
PS1SN PS1SN sdssj131445 0 19.1377 19.5747 19.9375 20.214
PS1SN PS1SN sdssj131445 0 19.1415 19.5744 19.9332 20.2068
PS1SN PS1SN sdssj131445 0 19.1421 19.5752 19.9342 20.2081
PS1SN PS1SN sdssj131445 0 19.1407 19.577 19.9387 20.2143
PS1SN PS1SN sdssj131445 0 19.1356 19.5667 19.9257 20.2001
PS1SN PS1SN sdssj131445 0 19.1433 19.5781 19.9392 20.2146
PS1SN PS1SN sdssj131445 0 19.14 19.574 19.9351 20.2106
PS1SN PS1SN sdssj131445 0 19.1399 19.5743 19.9366 20.2134
PS1SN PS1SN sdssj131445 0 19.1427 19.577 19.9384 20.2143
PS1SN PS1SN sdssj131445 0 19.1422 19.576 19.9356 20.2099
PS1SN PS1SN sdssj131445 0 19.1402 19.5732 19.9344 20.2105
PS1SN PS1SN sdssj131445 0 19.1427 19.5778 19.9404 20.2172
PS1SN PS1SN sdssj131445 0 19.1393 19.5742 19.9341 20.2084
PS1SN PS1SN sdssj131445 0 19.1353 19.5692 19.9308 20.2069
PS1SN PS1SN sdssj131445 0 19.1373 19.5714 19.9317 20.2065
PS1SN PS1SN sdssj131445 0 19.1429 19.5767 19.9384 20.2148
PS1SN PS1SN sdssj131445 0 19.1442 19.5766 19.9362 20.2107
PS1SN PS1SN sdssj131445 0 19.1394 19.573 19.9335 20.2087
PS1SN PS1SN sdssj131445 0 19.1435 19.5761 19.9363 20.2114
PS1SN PS1SN sdssj131445 0 19.142 19.5761 19.9357 20.2099
PS1SN PS1SN sdssj131445 0 19.1429 19.5749 19.9343 20.2087
PS1SN PS1SN sdssj131445 0 19.1421 19.5774 19.9388 20.2144
PS1SN PS1SN sdssj131445 0 19.1376 19.5715 19.9312 20.2053
PS1SN PS1SN sdssj131445 0 19.1418 19.5785 19.9404 20.2163
PS1SN PS1SN sdssj131445 0 19.143 19.5777 19.9391 20.215
PS1SN PS1SN sdssj131445 0 19.1347 19.5663 19.926 20.2009
PS1SN PS1SN sdssj131445 0 19.1342 19.568 19.929 20.2047
PS1SN PS1SN sdssj131445 0 19.1452 19.5801 19.9422 20.2186
PS1SN PS1SN sdssj131445 0 19.1379 19.5717 19.9324 20.2077
PS1SN PS1SN sdssj131445 0 19.1382 19.5722 19.9345 20.2114
PS1SN PS1SN sdssj131445 0 19.1411 19.5752 19.9361 20.2115
PS1SN PS1SN sdssj131445 0 19.1424 19.5723 19.9305 20.2042
PS1SN PS1SN sdssj131445 0 19.1423 19.575 19.9355 20.2108
PS1SN PS1SN sdssj131445 0 19.1431 19.5793 19.9425 20.2197
PS1SN PS1SN sdssj131445 0 19.1459 19.5779 19.9359 20.209
PS1SN PS1SN sdssj131445 0 19.1407 19.5731 19.9342 20.2103
PS1SN PS1SN sdssj131445 0 19.1443 19.5763 19.9343 20.2073
PS1SN PS1SN sdssj131445 0 19.1403 19.5723 19.9298 20.2023
PS1SN PS1SN sdssj131445 0 19.1361 19.5681 19.9277 20.2025
PS1SN PS1SN sdssj131445 0 19.1405 19.5739 19.9344 20.2096
PS1SN PS1SN sdssj131445 0 19.1375 19.5705 19.9315 20.2073
PS1SN PS1SN sdssj131445 0 19.143 19.5767 19.9371 20.2122
PS1SN PS1SN sdssj131445 0 19.1398 19.574 19.9342 20.2089
PS1SN PS1SN sdssj131445 0 19.1432 19.5789 19.9406 20.2164
PS1SN PS1SN sdssj131445 0 19.1401 19.571 19.9289 20.2021
PS1SN PS1SN sdssj131445 0 19.1439 19.5771 19.9371 20.2119
PS1SN PS1SN sdssj131445 0 19.1376 19.5731 19.936 20.213
PS1SN PS1SN sdssj131445 0 19.1432 19.5765 19.9365 20.2112
PS1SN PS1SN sdssj131445 0 19.1438 19.5739 19.9316 20.2049
PS1SN PS1SN sdssj131445 0 19.1401 19.5742 19.9338 20.208
PS1SN PS1SN sdssj131445 0 19.1358 19.5704 19.9308 20.2054
PS1SN PS1SN sdssj131445 0 19.142 19.5761 19.9373 20.2132
PS1SN PS1SN sdssj131445 0 19.1387 19.572 19.9334 20.2096
PS1SN PS1SN sdssj131445 0 19.143 19.5768 19.938 20.214
PS1SN PS1SN sdssj131445 0 19.1418 19.5773 19.9394 20.2157
PS1SN PS1SN sdssj131445 0 19.1369 19.5696 19.9292 20.2037
PS1SN PS1SN sdssj131445 0 19.1413 19.5735 19.9329 20.2073
PS1SN PS1SN sdssj131445 0 19.1394 19.5776 19.9402 20.2162
PS1SN PS1SN sdssj131445 0 19.1397 19.5761 19.9384 20.2146
PS1SN PS1SN sdssj131445 0 19.1388 19.5682 19.9249 20.1974
PS1SN PS1SN sdssj131445 0 19.1427 19.5766 19.9368 20.2115
PS1SN PS1SN sdssj131445 0 19.1409 19.5733 19.9327 20.2071
PS1SN PS1SN sdssj131445 0 19.1393 19.5725 19.9328 20.208
PS1SN PS1SN sdssj151421 0 15.7368 16.1224 16.4551 16.7186
PS1SN PS1SN sdssj151421 0 15.7387 16.1238 16.4562 16.7196
PS1SN PS1SN sdssj151421 0 15.7382 16.1235 16.455 16.7175
PS1SN PS1SN sdssj151421 0 15.7375 16.1224 16.454 16.7168
PS1SN PS1SN sdssj151421 0 15.7375 16.1233 16.4558 16.719
PS1SN PS1SN sdssj151421 0 15.7361 16.1217 16.4546 16.7183
PS1SN PS1SN sdssj151421 0 15.737 16.122 16.4544 16.7179
PS1SN PS1SN sdssj151421 0 15.7372 16.1226 16.454 16.7163
PS1SN PS1SN sdssj151421 0 15.7369 16.1225 16.454 16.7164
PS1SN PS1SN sdssj151421 0 15.7366 16.1223 16.4547 16.718
PS1SN PS1SN sdssj151421 0 15.7387 16.1235 16.455 16.7174
PS1SN PS1SN sdssj151421 0 15.7366 16.1229 16.4553 16.7182
PS1SN PS1SN sdssj151421 0 15.7384 16.1238 16.455 16.717
PS1SN PS1SN sdssj151421 0 15.7363 16.1218 16.4546 16.7183
PS1SN PS1SN sdssj151421 0 15.7377 16.1229 16.4546 16.7172
PS1SN PS1SN sdssj151421 0 15.7372 16.1222 16.4541 16.717
PS1SN PS1SN sdssj151421 0 15.7359 16.1215 16.4542 16.7178
PS1SN PS1SN sdssj151421 0 15.7368 16.1227 16.4547 16.7174
PS1SN PS1SN sdssj151421 0 15.7373 16.1235 16.4561 16.7193
PS1SN PS1SN sdssj151421 0 15.7376 16.1227 16.4552 16.7187
PS1SN PS1SN sdssj151421 0 15.7365 16.1232 16.4558 16.7187
PS1SN PS1SN sdssj151421 0 15.7353 16.1212 16.455 16.7195
PS1SN PS1SN sdssj151421 0 15.7382 16.1226 16.4535 16.7156
PS1SN PS1SN sdssj151421 0 15.7378 16.1233 16.454 16.7155
PS1SN PS1SN sdssj151421 0 15.7361 16.1221 16.4554 16.7194
PS1SN PS1SN sdssj151421 0 15.7384 16.1239 16.4554 16.7177
PS1SN PS1SN sdssj151421 0 15.7376 16.1234 16.4556 16.7186
PS1SN PS1SN sdssj151421 0 15.7381 16.1239 16.4561 16.719
PS1SN PS1SN sdssj151421 0 15.7389 16.124 16.4562 16.7193
PS1SN PS1SN sdssj151421 0 15.7367 16.1223 16.4542 16.7169
PS1SN PS1SN sdssj151421 0 15.7356 16.1209 16.4538 16.7176
PS1SN PS1SN sdssj151421 0 15.7372 16.1233 16.455 16.7174
PS1SN PS1SN sdssj151421 0 15.7385 16.1238 16.4558 16.7187
PS1SN PS1SN sdssj151421 0 15.7389 16.1242 16.4557 16.7181
PS1SN PS1SN sdssj151421 0 15.7372 16.1229 16.4548 16.7175
PS1SN PS1SN sdssj151421 0 15.7363 16.1229 16.4555 16.7186
PS1SN PS1SN sdssj151421 0 15.7379 16.1226 16.4541 16.7166
PS1SN PS1SN sdssj151421 0 15.7382 16.1233 16.4551 16.7179
PS1SN PS1SN sdssj151421 0 15.7373 16.1232 16.455 16.7175
PS1SN PS1SN sdssj151421 0 15.7369 16.1225 16.4547 16.7178
PS1SN PS1SN sdssj151421 0 15.7383 16.1236 16.4547 16.7167
PS1SN PS1SN sdssj151421 0 15.737 16.1224 16.4538 16.716
PS1SN PS1SN sdssj151421 0 15.7363 16.1221 16.4546 16.7178
PS1SN PS1SN sdssj151421 0 15.738 16.1236 16.4555 16.7182
PS1SN PS1SN sdssj151421 0 15.7372 16.1221 16.4537 16.7162
PS1SN PS1SN sdssj151421 0 15.7383 16.1239 16.4554 16.7176
PS1SN PS1SN sdssj151421 0 15.7383 16.1234 16.4546 16.7167
PS1SN PS1SN sdssj151421 0 15.7381 16.1235 16.4546 16.7166
PS1SN PS1SN sdssj151421 0 15.7372 16.1226 16.4552 16.7188
PS1SN PS1SN sdssj151421 0 15.7382 16.1239 16.456 16.719
PS1SN PS1SN sdssj151421 0 15.7374 16.1233 16.4556 16.7186
PS1SN PS1SN sdssj151421 0 15.7372 16.1224 16.4541 16.7167
PS1SN PS1SN sdssj151421 0 15.7373 16.1221 16.4537 16.7164
PS1SN PS1SN sdssj151421 0 15.7372 16.1219 16.4544 16.718
PS1SN PS1SN sdssj151421 0 15.7371 16.1226 16.4544 16.7171
PS1SN PS1SN sdssj151421 0 15.7364 16.1224 16.4547 16.7177
PS1SN PS1SN sdssj151421 0 15.7359 16.1215 16.4537 16.7166
PS1SN PS1SN sdssj151421 0 15.7374 16.1233 16.4562 16.7198
PS1SN PS1SN sdssj151421 0 15.7356 16.1211 16.4541 16.718
PS1SN PS1SN sdssj151421 0 15.7361 16.122 16.4547 16.7182
PS1SN PS1SN sdssj151421 0 15.7383 16.1231 16.4546 16.7171
PS1SN PS1SN sdssj151421 0 15.7364 16.1221 16.4548 16.7183
PS1SN PS1SN sdssj151421 0 15.7372 16.1224 16.4552 16.719
PS1SN PS1SN sdssj151421 0 15.7371 16.1231 16.4548 16.7173
PS1SN PS1SN sdssj151421 0 15.7381 16.1232 16.4549 16.7177
PS1SN PS1SN sdssj151421 0 15.7369 16.1218 16.4543 16.7177
PS1SN PS1SN sdssj151421 0 15.7386 16.1238 16.4548 16.7167
PS1SN PS1SN sdssj151421 0 15.738 16.1228 16.4553 16.7189
PS1SN PS1SN sdssj151421 0 15.7364 16.1223 16.4552 16.7189
PS1SN PS1SN sdssj151421 0 15.7381 16.1237 16.4551 16.7173
PS1SN PS1SN sdssj151421 0 15.7374 16.1233 16.4552 16.7178
PS1SN PS1SN sdssj151421 0 15.7372 16.1228 16.455 16.7181
PS1SN PS1SN sdssj151421 0 15.7375 16.1228 16.4551 16.7182
PS1SN PS1SN sdssj151421 0 15.7367 16.1224 16.4543 16.717
PS1SN PS1SN sdssj151421 0 15.7364 16.1224 16.4556 16.7195
PS1SN PS1SN sdssj151421 0 15.7371 16.1227 16.4548 16.7177
PS1SN PS1SN sdssj151421 0 15.7373 16.1235 16.4556 16.7183
PS1SN PS1SN sdssj151421 0 15.737 16.1219 16.4541 16.7173
PS1SN PS1SN sdssj151421 0 15.7377 16.1234 16.4551 16.7175
PS1SN PS1SN sdssj151421 0 15.7378 16.1232 16.4559 16.7196
PS1SN PS1SN sdssj151421 0 15.7367 16.1222 16.4544 16.7176
PS1SN PS1SN sdssj151421 0 15.7363 16.1222 16.4549 16.7184
PS1SN PS1SN sdssj151421 0 15.7374 16.1227 16.4546 16.7175
PS1SN PS1SN sdssj151421 0 15.7367 16.1216 16.4534 16.7162
PS1SN PS1SN sdssj151421 0 15.7368 16.1224 16.4541 16.7168
PS1SN PS1SN sdssj151421 0 15.7382 16.1244 16.4565 16.7192
PS1SN PS1SN sdssj151421 0 15.7371 16.1227 16.455 16.7181
PS1SN PS1SN sdssj151421 0 15.7373 16.1232 16.4555 16.7186
PS1SN PS1SN sdssj151421 0 15.7372 16.1225 16.4548 16.7182
PS1SN PS1SN sdssj151421 0 15.7369 16.1229 16.4549 16.7176
PS1SN PS1SN sdssj151421 0 15.7382 16.1225 16.4543 16.7173
PS1SN PS1SN sdssj151421 0 15.736 16.1219 16.4544 16.7176
PS1SN PS1SN sdssj151421 0 15.7372 16.123 16.4553 16.7184
PS1SN PS1SN sdssj151421 0 15.7355 16.1209 16.4535 16.717
PS1SN PS1SN sdssj151421 0 15.7369 16.1222 16.4543 16.7173
PS1SN PS1SN sdssj151421 0 15.7364 16.1216 16.4535 16.7164
PS1SN PS1SN sdssj151421 0 15.7372 16.1228 16.4548 16.7177
PS1SN PS1SN sdssj151421 0 15.7375 16.1227 16.4543 16.7168
PS1SN PS1SN sdssj155745 0 17.5166 17.99 18.3754 18.664
PS1SN PS1SN sdssj155745 0 17.5147 17.9866 18.3712 18.6595
PS1SN PS1SN sdssj155745 0 17.5164 17.9912 18.3762 18.6642
PS1SN PS1SN sdssj155745 0 17.5133 17.9855 18.3695 18.6572
PS1SN PS1SN sdssj155745 0 17.5137 17.9869 18.3723 18.661
PS1SN PS1SN sdssj155745 0 17.516 17.9901 18.3753 18.6636
