survey version standard shift  DES-g DES-r DES-i DES-z 
DES DES sdssj130234 0 17.0603 17.5811 17.9528 18.2658
DES DES sdssj130234 0 17.0599 17.5823 17.9552 18.2689
DES DES sdssj130234 0 17.0589 17.5803 17.953 18.2667
DES DES sdssj130234 0 17.0587 17.58 17.9531 18.2673
DES DES sdssj130234 0 17.0592 17.5814 17.9542 18.268
DES DES sdssj130234 0 17.0607 17.5817 17.9544 18.2683
DES DES sdssj130234 0 17.0597 17.5822 17.955 18.2688
DES DES sdssj130234 0 17.0606 17.5822 17.9545 18.2681
DES DES sdssj130234 0 17.0591 17.5807 17.953 18.2663
DES DES sdssj130234 0 17.0583 17.5801 17.953 18.2669
DES DES sdssj130234 0 17.0606 17.582 17.9545 18.2682
DES DES sdssj130234 0 17.0584 17.5796 17.9513 18.2641
DES DES sdssj130234 0 17.0578 17.5788 17.9507 18.2636
DES DES sdssj130234 0 17.0592 17.5803 17.9523 18.2655
DES DES sdssj130234 0 17.058 17.5801 17.9534 18.2677
DES DES sdssj130234 0 17.0591 17.5805 17.9525 18.2655
DES DES sdssj130234 0 17.0592 17.5805 17.9526 18.2659
DES DES sdssj130234 0 17.0589 17.5805 17.9535 18.2676
DES DES sdssj130234 0 17.0585 17.5805 17.9534 18.2673
DES DES sdssj130234 0 17.0588 17.5798 17.9507 18.2628
DES DES sdssj130234 0 17.0582 17.5796 17.9521 18.2657
DES DES sdssj130234 0 17.0584 17.5791 17.9514 18.2649
DES DES sdssj130234 0 17.0579 17.5798 17.9523 18.2659
DES DES sdssj130234 0 17.0589 17.5806 17.9536 18.2676
DES DES sdssj130234 0 17.0584 17.5803 17.9528 18.2662
DES DES sdssj130234 0 17.0588 17.5799 17.9525 18.2663
DES DES sdssj130234 0 17.0596 17.5805 17.9526 18.2659
DES DES sdssj130234 0 17.0576 17.578 17.9493 18.2617
DES DES sdssj130234 0 17.059 17.5813 17.9543 18.2683
DES DES sdssj130234 0 17.059 17.5802 17.9524 18.2657
DES DES sdssj130234 0 17.0596 17.5809 17.9531 18.2665
DES DES sdssj130234 0 17.0581 17.5793 17.9521 18.2659
DES DES sdssj130234 0 17.0589 17.58 17.9521 18.2653
DES DES sdssj130234 0 17.0601 17.5811 17.9525 18.2651
DES DES sdssj130234 0 17.0594 17.5811 17.953 18.266
DES DES sdssj130234 0 17.0585 17.5799 17.952 18.2651
DES DES sdssj130234 0 17.0602 17.5814 17.9538 18.2675
DES DES sdssj130234 0 17.0574 17.579 17.9525 18.2669
DES DES sdssj130234 0 17.0597 17.5824 17.956 18.2704
DES DES sdssj130234 0 17.0615 17.5827 17.9546 18.2677
DES DES sdssj130234 0 17.06 17.5816 17.9525 18.2644
DES DES sdssj130234 0 17.0599 17.5815 17.9534 18.2664
DES DES sdssj130234 0 17.0596 17.5812 17.9532 18.2664
DES DES sdssj130234 0 17.0604 17.582 17.9534 18.2659
DES DES sdssj130234 0 17.058 17.5803 17.9535 18.2676
DES DES sdssj130234 0 17.0598 17.5808 17.9525 18.2655
DES DES sdssj130234 0 17.0578 17.5787 17.9512 18.2648
DES DES sdssj130234 0 17.0598 17.5821 17.955 18.2689
DES DES sdssj130234 0 17.0585 17.5794 17.9513 18.2644
DES DES sdssj130234 0 17.0597 17.5822 17.9548 18.2682
DES DES sdssj130234 0 17.059 17.5802 17.9522 18.2654
DES DES sdssj130234 0 17.0593 17.5805 17.9525 18.2656
DES DES sdssj130234 0 17.0592 17.5801 17.9521 18.2653
DES DES sdssj130234 0 17.0592 17.5814 17.9544 18.2683
DES DES sdssj130234 0 17.0604 17.5815 17.9531 18.2658
DES DES sdssj130234 0 17.0581 17.5796 17.9525 18.2665
DES DES sdssj130234 0 17.0606 17.5819 17.9534 18.266
DES DES sdssj130234 0 17.0604 17.5814 17.9534 18.2665
DES DES sdssj130234 0 17.0588 17.5806 17.9527 18.2658
DES DES sdssj130234 0 17.0573 17.5781 17.9503 18.2637
DES DES sdssj130234 0 17.058 17.5796 17.9515 18.2645
DES DES sdssj130234 0 17.0599 17.5807 17.9533 18.267
DES DES sdssj130234 0 17.0584 17.5798 17.9518 18.2647
DES DES sdssj130234 0 17.0586 17.5795 17.9514 18.2644
DES DES sdssj130234 0 17.0599 17.5816 17.9535 18.2665
DES DES sdssj130234 0 17.0595 17.5814 17.9541 18.2677
DES DES sdssj130234 0 17.0592 17.58 17.9519 18.2648
DES DES sdssj130234 0 17.0594 17.5812 17.9534 18.2667
DES DES sdssj130234 0 17.0564 17.5773 17.9496 18.2632
DES DES sdssj130234 0 17.0604 17.5807 17.9524 18.2655
DES DES sdssj130234 0 17.0577 17.5788 17.9511 18.2645
DES DES sdssj130234 0 17.0603 17.5817 17.9534 18.2661
DES DES sdssj130234 0 17.0594 17.581 17.9529 18.2658
DES DES sdssj131445 0 19.1209 19.6319 19.996 20.3027
DES DES sdssj131445 0 19.1299 19.6413 20.0031 20.3073
DES DES sdssj131445 0 19.13 19.6426 20.0081 20.3159
DES DES sdssj131445 0 19.118 19.6267 19.9897 20.2957
DES DES sdssj131445 0 19.1213 19.6368 20.0051 20.315
DES DES sdssj131445 0 19.1246 19.6386 20.0039 20.311
DES DES sdssj131445 0 19.1255 19.6386 20.0022 20.3076
DES DES sdssj131445 0 19.1215 19.637 20.0042 20.3125
DES DES sdssj131445 0 19.1149 19.6305 19.9977 20.3058
DES DES sdssj131445 0 19.1211 19.6344 19.9992 20.3062
DES DES sdssj131445 0 19.1248 19.6397 20.0066 20.3151
DES DES sdssj131445 0 19.1248 19.6406 20.0074 20.3155
DES DES sdssj131445 0 19.1165 19.6364 20.0066 20.3175
DES DES sdssj131445 0 19.1249 19.6385 20.0024 20.3079
DES DES sdssj131445 0 19.1218 19.6342 20.0014 20.3108
DES DES sdssj131445 0 19.1231 19.6382 20.0044 20.3121
DES DES sdssj131445 0 19.1204 19.6344 20.0017 20.3105
DES DES sdssj131445 0 19.1237 19.632 19.9942 20.2993
DES DES sdssj131445 0 19.1266 19.638 20.0023 20.3089
DES DES sdssj131445 0 19.1226 19.6368 20.0024 20.3098
DES DES sdssj131445 0 19.1209 19.6325 19.9983 20.3064
DES DES sdssj131445 0 19.1231 19.6391 20.0041 20.3103
DES DES sdssj131445 0 19.1174 19.6334 20.0018 20.3116
DES DES sdssj131445 0 19.1254 19.6411 20.0078 20.3159
DES DES sdssj131445 0 19.1207 19.6326 19.9961 20.3016
DES DES sdssj131445 0 19.1241 19.6366 20.0011 20.3077
DES DES sdssj131445 0 19.1257 19.6385 20.0025 20.3085
DES DES sdssj131445 0 19.1266 19.6382 19.999 20.302
DES DES sdssj131445 0 19.127 19.6391 20.002 20.3071
DES DES sdssj131445 0 19.1233 19.6363 20.0026 20.3108
DES DES sdssj131445 0 19.1227 19.6401 20.0078 20.3166
DES DES sdssj131445 0 19.1254 19.6383 20.0037 20.3112
DES DES sdssj131445 0 19.1267 19.6407 20.0067 20.3146
DES DES sdssj131445 0 19.1202 19.6328 19.999 20.3069
DES DES sdssj131445 0 19.1239 19.6383 20.0046 20.3127
DES DES sdssj131445 0 19.1205 19.6381 20.0057 20.314
DES DES sdssj131445 0 19.1245 19.6372 20.0006 20.3059
DES DES sdssj131445 0 19.1251 19.638 20.0017 20.3074
DES DES sdssj131445 0 19.1235 19.6403 20.0066 20.3142
DES DES sdssj131445 0 19.1185 19.6294 19.9933 20.2996
DES DES sdssj131445 0 19.1261 19.6412 20.0071 20.3144
DES DES sdssj131445 0 19.1228 19.637 20.003 20.3105
DES DES sdssj131445 0 19.1228 19.6376 20.0048 20.3139
DES DES sdssj131445 0 19.1255 19.6401 20.0064 20.3143
DES DES sdssj131445 0 19.1251 19.6389 20.0032 20.3094
DES DES sdssj131445 0 19.1232 19.6363 20.0024 20.3107
DES DES sdssj131445 0 19.1255 19.6411 20.0086 20.3176
DES DES sdssj131445 0 19.1222 19.6372 20.0017 20.3078
DES DES sdssj131445 0 19.1183 19.6323 19.9988 20.3068
DES DES sdssj131445 0 19.1202 19.6344 19.9994 20.3061
DES DES sdssj131445 0 19.1258 19.6398 20.0065 20.3151
DES DES sdssj131445 0 19.1271 19.6394 20.0038 20.3104
DES DES sdssj131445 0 19.1223 19.6359 20.0013 20.3086
DES DES sdssj131445 0 19.1264 19.639 20.0041 20.3112
DES DES sdssj131445 0 19.1249 19.639 20.0033 20.3093
DES DES sdssj131445 0 19.1259 19.6377 20.002 20.3082
DES DES sdssj131445 0 19.1249 19.6406 20.0068 20.3142
DES DES sdssj131445 0 19.1205 19.6343 19.9988 20.3046
DES DES sdssj131445 0 19.1247 19.6418 20.0084 20.3161
DES DES sdssj131445 0 19.1259 19.6408 20.0071 20.3148
DES DES sdssj131445 0 19.1177 19.6291 19.9937 20.3005
DES DES sdssj131445 0 19.1171 19.631 19.997 20.3047
DES DES sdssj131445 0 19.128 19.6433 20.0104 20.3189
DES DES sdssj131445 0 19.1208 19.6347 20.0002 20.3076
DES DES sdssj131445 0 19.1211 19.6353 20.0027 20.3117
DES DES sdssj131445 0 19.1239 19.6383 20.004 20.3115
DES DES sdssj131445 0 19.1254 19.6348 19.998 20.3037
DES DES sdssj131445 0 19.1251 19.6379 20.0033 20.3107
DES DES sdssj131445 0 19.1258 19.6426 20.0108 20.3201
DES DES sdssj131445 0 19.1288 19.6406 20.0032 20.3082
DES DES sdssj131445 0 19.1235 19.6361 20.0022 20.3105
DES DES sdssj131445 0 19.1272 19.639 20.0016 20.3064
DES DES sdssj131445 0 19.1232 19.6349 19.997 20.3013
DES DES sdssj131445 0 19.1191 19.6309 19.9954 20.3022
DES DES sdssj131445 0 19.1234 19.6369 20.0023 20.3095
DES DES sdssj131445 0 19.1204 19.6334 19.9995 20.3072
DES DES sdssj131445 0 19.1259 19.6397 20.0049 20.312
DES DES sdssj131445 0 19.1227 19.637 20.0019 20.3085
DES DES sdssj131445 0 19.126 19.6421 20.0086 20.3164
DES DES sdssj131445 0 19.1231 19.6336 19.9962 20.3013
DES DES sdssj131445 0 19.1268 19.64 20.0048 20.3116
DES DES sdssj131445 0 19.1204 19.6363 20.0043 20.3133
DES DES sdssj131445 0 19.1261 19.6395 20.0042 20.3108
DES DES sdssj131445 0 19.1269 19.6364 19.9989 20.3041
DES DES sdssj131445 0 19.1231 19.6372 20.0013 20.3073
DES DES sdssj131445 0 19.1186 19.6334 19.9985 20.3049
DES DES sdssj131445 0 19.1249 19.6393 20.0053 20.3132
DES DES sdssj131445 0 19.1216 19.635 20.0015 20.3098
DES DES sdssj131445 0 19.1259 19.64 20.006 20.3141
DES DES sdssj131445 0 19.1247 19.6406 20.0075 20.3158
DES DES sdssj131445 0 19.1199 19.6324 19.9969 20.3032
DES DES sdssj131445 0 19.1243 19.6363 20.0005 20.307
DES DES sdssj131445 0 19.1222 19.641 20.0082 20.316
DES DES sdssj131445 0 19.1226 19.6394 20.0065 20.3145
DES DES sdssj131445 0 19.1219 19.6306 19.992 20.2964
DES DES sdssj131445 0 19.1255 19.6396 20.0045 20.3111
DES DES sdssj131445 0 19.1239 19.6361 20.0003 20.3067
DES DES sdssj131445 0 19.1223 19.6355 20.0006 20.3077
DES DES sdssj151421 0 15.7252 16.1819 16.5197 16.8118
DES DES sdssj151421 0 15.7272 16.1834 16.5208 16.8127
DES DES sdssj151421 0 15.7267 16.1829 16.5194 16.8102
DES DES sdssj151421 0 15.7259 16.1818 16.5185 16.8097
DES DES sdssj151421 0 15.726 16.1829 16.5203 16.812
DES DES sdssj151421 0 15.7245 16.1813 16.5193 16.8115
DES DES sdssj151421 0 15.7255 16.1815 16.519 16.8111
DES DES sdssj151421 0 15.7257 16.182 16.5183 16.809
DES DES sdssj151421 0 15.7253 16.1819 16.5184 16.8092
DES DES sdssj151421 0 15.725 16.1818 16.5193 16.811
DES DES sdssj151421 0 15.7271 16.1829 16.5194 16.8102
DES DES sdssj151421 0 15.725 16.1825 16.5198 16.8111
DES DES sdssj151421 0 15.7268 16.1832 16.5193 16.8097
DES DES sdssj151421 0 15.7247 16.1814 16.5193 16.8115
DES DES sdssj151421 0 15.7261 16.1823 16.519 16.8101
DES DES sdssj151421 0 15.7257 16.1816 16.5186 16.8099
DES DES sdssj151421 0 15.7243 16.181 16.5189 16.811
DES DES sdssj151421 0 15.7252 16.1822 16.5191 16.8102
DES DES sdssj151421 0 15.7257 16.1831 16.5207 16.8124
DES DES sdssj151421 0 15.726 16.1822 16.5199 16.8119
DES DES sdssj151421 0 15.7249 16.1828 16.5203 16.8117
DES DES sdssj151421 0 15.7237 16.1809 16.5198 16.813
DES DES sdssj151421 0 15.7267 16.1819 16.5178 16.8083
DES DES sdssj151421 0 15.7263 16.1827 16.5181 16.808
DES DES sdssj151421 0 15.7245 16.1818 16.5202 16.8128
DES DES sdssj151421 0 15.7268 16.1833 16.5197 16.8104
DES DES sdssj151421 0 15.726 16.1829 16.5201 16.8116
DES DES sdssj151421 0 15.7265 16.1834 16.5206 16.812
DES DES sdssj151421 0 15.7273 16.1835 16.5207 16.8124
DES DES sdssj151421 0 15.7251 16.1818 16.5186 16.8097
DES DES sdssj151421 0 15.7241 16.1804 16.5185 16.8109
DES DES sdssj151421 0 15.7256 16.1828 16.5194 16.8101
DES DES sdssj151421 0 15.7269 16.1832 16.5203 16.8117
DES DES sdssj151421 0 15.7273 16.1836 16.5201 16.8109
DES DES sdssj151421 0 15.7256 16.1824 16.5192 16.8103
DES DES sdssj151421 0 15.7247 16.1825 16.5201 16.8116
DES DES sdssj151421 0 15.7263 16.182 16.5185 16.8095
DES DES sdssj151421 0 15.7266 16.1827 16.5195 16.8108
DES DES sdssj151421 0 15.7257 16.1827 16.5194 16.8102
DES DES sdssj151421 0 15.7253 16.182 16.5193 16.8108
DES DES sdssj151421 0 15.7268 16.183 16.519 16.8093
DES DES sdssj151421 0 15.7254 16.1819 16.5182 16.8088
DES DES sdssj151421 0 15.7248 16.1817 16.5192 16.8109
DES DES sdssj151421 0 15.7264 16.1831 16.52 16.8111
DES DES sdssj151421 0 15.7256 16.1815 16.5181 16.8091
DES DES sdssj151421 0 15.7267 16.1833 16.5197 16.8104
DES DES sdssj151421 0 15.7268 16.1828 16.5189 16.8093
DES DES sdssj151421 0 15.7266 16.1829 16.5189 16.8093
DES DES sdssj151421 0 15.7256 16.1821 16.5199 16.812
DES DES sdssj151421 0 15.7267 16.1834 16.5205 16.8119
DES DES sdssj151421 0 15.7258 16.1828 16.5201 16.8116
DES DES sdssj151421 0 15.7257 16.1818 16.5185 16.8096
DES DES sdssj151421 0 15.7257 16.1815 16.5181 16.8092
DES DES sdssj151421 0 15.7257 16.1814 16.5191 16.8113
DES DES sdssj151421 0 15.7255 16.1821 16.5189 16.8099
DES DES sdssj151421 0 15.7248 16.1819 16.5192 16.8107
DES DES sdssj151421 0 15.7243 16.181 16.5182 16.8096
DES DES sdssj151421 0 15.7258 16.183 16.5209 16.813
DES DES sdssj151421 0 15.7241 16.1807 16.5188 16.8113
DES DES sdssj151421 0 15.7246 16.1816 16.5194 16.8113
DES DES sdssj151421 0 15.7267 16.1825 16.519 16.81
DES DES sdssj151421 0 15.7248 16.1816 16.5194 16.8114
DES DES sdssj151421 0 15.7257 16.182 16.5199 16.8123
DES DES sdssj151421 0 15.7255 16.1826 16.5192 16.8101
DES DES sdssj151421 0 15.7265 16.1826 16.5194 16.8106
DES DES sdssj151421 0 15.7253 16.1813 16.5189 16.8109
DES DES sdssj151421 0 15.7271 16.1832 16.519 16.8093
DES DES sdssj151421 0 15.7265 16.1823 16.52 16.8122
DES DES sdssj151421 0 15.7248 16.1819 16.5199 16.8121
DES DES sdssj151421 0 15.7265 16.1831 16.5194 16.81
DES DES sdssj151421 0 15.7258 16.1828 16.5196 16.8106
DES DES sdssj151421 0 15.7257 16.1823 16.5195 16.8111
DES DES sdssj151421 0 15.7259 16.1823 16.5196 16.8113
DES DES sdssj151421 0 15.7251 16.1819 16.5187 16.8098
DES DES sdssj151421 0 15.7248 16.1821 16.5203 16.8128
DES DES sdssj151421 0 15.7255 16.1822 16.5193 16.8107
DES DES sdssj151421 0 15.7258 16.183 16.52 16.8112
DES DES sdssj151421 0 15.7254 16.1814 16.5186 16.8104
DES DES sdssj151421 0 15.7261 16.1828 16.5195 16.8103
DES DES sdssj151421 0 15.7263 16.1828 16.5206 16.8128
DES DES sdssj151421 0 15.7252 16.1817 16.519 16.8106
DES DES sdssj151421 0 15.7248 16.1818 16.5195 16.8115
DES DES sdssj151421 0 15.7258 16.1822 16.5191 16.8104
DES DES sdssj151421 0 15.7251 16.181 16.5179 16.8092
DES DES sdssj151421 0 15.7252 16.1819 16.5186 16.8096
DES DES sdssj151421 0 15.7266 16.1839 16.5209 16.8121
DES DES sdssj151421 0 15.7255 16.1822 16.5195 16.8111
DES DES sdssj151421 0 15.7257 16.1827 16.5201 16.8116
DES DES sdssj151421 0 15.7257 16.182 16.5194 16.8112
DES DES sdssj151421 0 15.7253 16.1824 16.5193 16.8105
DES DES sdssj151421 0 15.7267 16.1819 16.5188 16.8103
DES DES sdssj151421 0 15.7244 16.1815 16.5189 16.8106
DES DES sdssj151421 0 15.7256 16.1825 16.5199 16.8115
DES DES sdssj151421 0 15.7239 16.1805 16.5181 16.8102
DES DES sdssj151421 0 15.7253 16.1817 16.5188 16.8103
DES DES sdssj151421 0 15.7248 16.181 16.518 16.8093
DES DES sdssj151421 0 15.7256 16.1823 16.5193 16.8106
DES DES sdssj151421 0 15.7259 16.1822 16.5187 16.8096
DES DES sdssj155745 0 17.4966 18.0571 18.4467 18.7687
DES DES sdssj155745 0 17.4949 18.0536 18.4424 18.7641
DES DES sdssj155745 0 17.4964 18.0583 18.4474 18.7685
DES DES sdssj155745 0 17.4935 18.0524 18.4406 18.7615
DES DES sdssj155745 0 17.4938 18.054 18.4436 18.7656
DES DES sdssj155745 0 17.4961 18.0573 18.4465 18.7681
DES DES sdssj155745 0 17.4935 18.0537 18.443 18.7647
DES DES sdssj155745 0 17.4947 18.0544 18.4436 18.7654
DES DES sdssj155745 0 17.4956 18.055 18.4442 18.766
DES DES sdssj155745 0 17.4957 18.0557 18.4438 18.7642
DES DES sdssj155745 0 17.4959 18.057 18.4476 18.7707
DES DES sdssj155745 0 17.4964 18.0556 18.4444 18.766
DES DES sdssj155745 0 17.4962 18.0568 18.4464 18.7683
DES DES sdssj155745 0 17.4953 18.0554 18.4444 18.7656
DES DES sdssj155745 0 17.4955 18.0567 18.4468 18.7693
DES DES sdssj155745 0 17.4949 18.0558 18.4457 18.7679
DES DES sdssj155745 0 17.4951 18.0553 18.4446 18.7662
DES DES sdssj155745 0 17.4956 18.0552 18.4441 18.7656
DES DES sdssj155745 0 17.4946 18.0541 18.443 18.7643
DES DES sdssj155745 0 17.4959 18.0572 18.4467 18.7683
DES DES sdssj155745 0 17.4955 18.0545 18.443 18.7641
DES DES sdssj155745 0 17.4955 18.057 18.4468 18.7688
DES DES sdssj155745 0 17.495 18.0545 18.443 18.7639
DES DES sdssj155745 0 17.4951 18.0563 18.446 18.7679
DES DES sdssj155745 0 17.4937 18.0537 18.443 18.7649
DES DES sdssj155745 0 17.4963 18.0572 18.4472 18.7696
DES DES sdssj155745 0 17.4965 18.0566 18.4462 18.7684
DES DES sdssj155745 0 17.494 18.0552 18.4446 18.7661
DES DES sdssj155745 0 17.495 18.0568 18.4467 18.7687
DES DES sdssj155745 0 17.4936 18.0554 18.4452 18.7669
DES DES sdssj155745 0 17.4944 18.0542 18.444 18.7666
DES DES sdssj155745 0 17.4973 18.056 18.4438 18.7643
DES DES sdssj155745 0 17.4954 18.0539 18.442 18.7627
DES DES sdssj155745 0 17.4974 18.0582 18.4474 18.7685
DES DES sdssj155745 0 17.4974 18.0576 18.4467 18.768
DES DES sdssj155745 0 17.4956 18.057 18.4471 18.7694
DES DES sdssj155745 0 17.495 18.0552 18.4448 18.7668
DES DES sdssj155745 0 17.4951 18.056 18.4459 18.7681
DES DES sdssj155745 0 17.4954 18.0561 18.445 18.7658
DES DES sdssj155745 0 17.4944 18.0533 18.4423 18.764
DES DES sdssj155745 0 17.4948 18.0549 18.4438 18.7652
DES DES sdssj155745 0 17.496 18.057 18.4465 18.7681
DES DES sdssj155745 0 17.4964 18.0576 18.4474 18.7695
DES DES sdssj155745 0 17.4948 18.0567 18.4469 18.7694
DES DES sdssj155745 0 17.495 18.0543 18.4429 18.764
DES DES sdssj155745 0 17.4931 18.054 18.4439 18.7661
DES DES sdssj155745 0 17.4957 18.0555 18.4449 18.7667
DES DES sdssj155745 0 17.4964 18.0577 18.4475 18.7695
DES DES sdssj155745 0 17.4951 18.0541 18.4425 18.7633
DES DES sdssj155745 0 17.4958 18.0581 18.4485 18.7708
DES DES sdssj155745 0 17.4987 18.0571 18.4449 18.7656
DES DES sdssj155745 0 17.495 18.0545 18.4423 18.7626
DES DES sdssj155745 0 17.4972 18.0548 18.4418 18.7619
DES DES sdssj155745 0 17.4974 18.0591 18.449 18.7709
DES DES sdssj155745 0 17.4976 18.0562 18.4448 18.7661
DES DES sdssj155745 0 17.4959 18.055 18.4437 18.7652
DES DES sdssj155745 0 17.4963 18.0562 18.4444 18.7649
DES DES sdssj155745 0 17.4953 18.0539 18.4422 18.7631
DES DES sdssj155745 0 17.4965 18.0581 18.4479 18.7697
DES DES sdssj155745 0 17.4949 18.0533 18.4416 18.7625
DES DES sdssj155745 0 17.495 18.0556 18.4449 18.7666
DES DES sdssj155745 0 17.4949 18.0553 18.4451 18.7673
DES DES sdssj155745 0 17.495 18.0522 18.4392 18.759
DES DES sdssj155745 0 17.4952 18.0575 18.448 18.7705
DES DES sdssj155745 0 17.4958 18.055 18.4434 18.7643
DES DES sdssj155745 0 17.4965 18.0566 18.4452 18.7662
DES DES sdssj155745 0 17.4933 18.0531 18.4422 18.7641
DES DES sdssj155745 0 17.4934 18.0537 18.4426 18.7639
DES DES sdssj155745 0 17.4967 18.0567 18.4461 18.7679
DES DES sdssj155745 0 17.4962 18.0562 18.4451 18.7664
DES DES sdssj155745 0 17.4949 18.0572 18.4473 18.7695
DES DES sdssj155745 0 17.4941 18.0542 18.4438 18.766
DES DES sdssj155745 0 17.4945 18.0542 18.4438 18.7662
DES DES sdssj155745 0 17.4946 18.0566 18.447 18.7693
DES DES sdssj155745 0 17.497 18.0567 18.4456 18.7669
DES DES sdssj155745 0 17.4952 18.0562 18.4458 18.7674
DES DES sdssj155745 0 17.4958 18.0559 18.4448 18.7663
DES DES sdssj155745 0 17.4954 18.0552 18.4438 18.7646
DES DES sdssj155745 0 17.4948 18.0563 18.4464 18.7688
DES DES sdssj155745 0 17.495 18.0555 18.4444 18.7655
DES DES sdssj155745 0 17.4952 18.0555 18.445 18.7666
DES DES sdssj155745 0 17.4975 18.0564 18.4448 18.7657
DES DES sdssj155745 0 17.4941 18.0551 18.4449 18.7669
DES DES sdssj155745 0 17.4939 18.054 18.4432 18.7647
DES DES sdssj155745 0 17.4943 18.0539 18.4431 18.7649
DES DES sdssj155745 0 17.496 18.0563 18.4458 18.7675
DES DES sdssj155745 0 17.4967 18.0563 18.4454 18.767
DES DES sdssj155745 0 17.4945 18.0539 18.4423 18.7631
DES DES sdssj155745 0 17.4977 18.0583 18.4471 18.7681
DES DES sdssj155745 0 17.4945 18.0536 18.442 18.763
DES DES sdssj155745 0 17.4944 18.0564 18.447 18.7695
DES DES sdssj155745 0 17.4927 18.054 18.4444 18.7668
DES DES sdssj155745 0 17.4951 18.0552 18.4442 18.7658
DES DES sdssj155745 0 17.4945 18.0534 18.4417 18.7632
DES DES sdssj155745 0 17.4934 18.0545 18.4445 18.7668
DES DES sdssj155745 0 17.4958 18.0551 18.4442 18.7656
DES DES sdssj155745 0 17.4924 18.0522 18.4411 18.7627
DES DES sdssj155745 0 17.4929 18.0538 18.4435 18.7658
DES DES sdssj163800 0 18.864 19.3507 19.7013 19.9984
DES DES sdssj163800 0 18.8577 19.3453 19.6974 19.9962
DES DES sdssj163800 0 18.8618 19.3514 19.7007 19.9952
DES DES sdssj163800 0 18.8628 19.348 19.6954 19.9891
DES DES sdssj163800 0 18.8617 19.3548 19.703 19.9959
DES DES sdssj163800 0 18.8563 19.3432 19.6956 19.9936
DES DES sdssj163800 0 18.8595 19.3495 19.7012 19.9986
DES DES sdssj163800 0 18.8581 19.3455 19.6958 19.9922
DES DES sdssj163800 0 18.8611 19.3488 19.6993 19.9958
DES DES sdssj163800 0 18.8596 19.3485 19.695 19.9872
DES DES sdssj163800 0 18.858 19.3448 19.6969 19.9951
DES DES sdssj163800 0 18.8609 19.3474 19.6979 19.9947
DES DES sdssj163800 0 18.8573 19.3461 19.6972 19.9938
DES DES sdssj163800 0 18.8591 19.3454 19.6949 19.9903
DES DES sdssj163800 0 18.8604 19.348 19.6985 19.9948
DES DES sdssj163800 0 18.8642 19.3494 19.6966 19.9899
DES DES sdssj163800 0 18.8612 19.347 19.6949 19.9889
DES DES sdssj163800 0 18.8588 19.348 19.6994 19.9964
DES DES sdssj163800 0 18.862 19.3481 19.6956 19.9889
DES DES sdssj163800 0 18.8608 19.3484 19.6979 19.993
DES DES sdssj163800 0 18.8637 19.3526 19.7031 19.9993
DES DES sdssj163800 0 18.858 19.3481 19.6972 19.9915
DES DES sdssj163800 0 18.861 19.3467 19.6963 19.9923
DES DES sdssj163800 0 18.8577 19.3494 19.6995 19.9944
DES DES sdssj163800 0 18.8582 19.3428 19.6907 19.9852
DES DES sdssj163800 0 18.8584 19.3499 19.6983 19.9919
DES DES sdssj163800 0 18.8579 19.3473 19.6969 19.9921
DES DES sdssj163800 0 18.8619 19.3491 19.6976 19.992
DES DES sdssj163800 0 18.86 19.344 19.6916 19.9858
DES DES sdssj163800 0 18.8603 19.3494 19.7008 19.9979
DES DES sdssj163800 0 18.859 19.3459 19.695 19.9899
DES DES sdssj163800 0 18.8588 19.3507 19.6977 19.9898
DES DES sdssj163800 0 18.862 19.3502 19.698 19.9916
DES DES sdssj163800 0 18.8617 19.3458 19.6937 19.9883
DES DES sdssj163800 0 18.8662 19.3557 19.704 19.9976
DES DES sdssj163800 0 18.8604 19.3485 19.7017 20.0012
DES DES sdssj163800 0 18.8579 19.3493 19.6999 19.9956
DES DES sdssj163800 0 18.8562 19.3468 19.697 19.9925
DES DES sdssj163800 0 18.8604 19.3493 19.699 19.9942
DES DES sdssj163800 0 18.8612 19.3496 19.6999 19.9959
DES DES sdssj163800 0 18.8647 19.3527 19.7032 19.9994
DES DES sdssj163800 0 18.8594 19.3474 19.6992 19.9969
DES DES sdssj163800 0 18.8598 19.3441 19.6905 19.9834
DES DES sdssj163800 0 18.8593 19.3486 19.6979 19.9927
DES DES sdssj163800 0 18.8609 19.3494 19.6986 19.9936
DES DES sdssj163800 0 18.8604 19.3498 19.7005 19.9965
